manager_id,age_basis_value,age_group,age_group_source,locality_group,locality_group_source,age_x_locality,seniority_years,region,site_id,baseline_ai_attitude,risk_aversion_index,governance_mode,high_pressure
M0670,9.646215812291342,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.646215812291342,DE-East,S007,-0.7912025346941376,0.5953743718625741,fearful_exclusion,1
M0671,5.786176041751412,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.786176041751412,EU-Other,S002,0.6974484175963078,0.4361186434226164,controlled_opening,1
M0672,15.507167332757,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,15.507167332757,DE-East,S008,0.02921219230024175,0.89008022976803,fearful_exclusion,0
M0673,8.752699580746219,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.752699580746219,DE-East,S004,-0.1545516182885036,0.4865790179953851,controlled_opening,1
M0674,6.84291645783513,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.84291645783513,EU-Other,S001,-1.0,0.9289586093362489,fearful_exclusion,1
M0675,2.499741042025016,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.499741042025016,DE-East,S004,-0.002887518611005391,0.4019536206267084,controlled_opening,0
M0676,7.246039678904197,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.246039678904197,DE-East,S004,-0.8112881700330608,0.5939167016270936,controlled_opening,0
M0677,7.020427615494084,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.020427615494084,DE-East,S003,-0.2382094655775682,0.5217889100522679,fearful_exclusion,1
M0678,2.017110047028297,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.017110047028297,DE-East,S003,-0.1046979159686514,0.3737439646232041,controlled_opening,1
M0679,3.963199919805809,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.963199919805809,DE-West,S011,-0.3452766709901812,0.8138567519343258,fearful_exclusion,1
M0680,10.42233336303178,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.42233336303178,DE-West,S011,-0.3292252439305796,0.6540900042117374,controlled_opening,1
M0681,8.628521897741948,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.628521897741948,EU-Other,S006,-0.2350971241045302,0.6425425841251834,controlled_opening,1
M0682,2.751907182142793,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.751907182142793,DE-East,S008,-0.02423770281295393,0.7856665198682811,controlled_opening,1
M0683,6.574206922154149,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.574206922154149,EU-Other,S006,0.1028445815745756,0.4199277693563248,controlled_opening,1
M0684,7.519631198041299,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.519631198041299,DE-West,S012,-1.0,1.0,fearful_exclusion,1
M0685,5.566826800594908,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.566826800594908,DE-West,S011,0.04041219001011609,0.8010352952737797,fearful_exclusion,0
M0686,10.89517118215381,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,10.89517118215381,EU-Other,S002,-0.6469235763923381,0.7513074544409748,fearful_exclusion,0
M0687,5.279887797899404,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.279887797899404,DE-West,S011,-0.8507704778975369,0.9248721007039744,fearful_exclusion,0
M0688,0.8105737156615938,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.8105737156615938,DE-West,S005,-0.5482998141190929,0.4903744338500182,controlled_opening,1
M0689,9.285595805717808,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.285595805717808,DE-West,S012,-1.0,0.7958099680442595,fearful_exclusion,1
M0690,5.534422618214044,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.534422618214044,DE-West,S005,-1.0,0.541763641385799,fearful_exclusion,1
M0691,0.5371509800296428,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.5371509800296428,DE-West,S011,-0.3467483926177777,0.6791820234789633,fearful_exclusion,1
M0692,5.983555495786359,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.983555495786359,DE-East,S007,-0.1617150068070402,0.7686860392407099,controlled_opening,1
M0693,10.41456000780417,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,10.41456000780417,EU-Other,S002,-0.177147925689941,0.6150988172282208,fearful_exclusion,0
M0694,7.253444859055639,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.253444859055639,DE-West,S005,-0.7201569115834608,0.5325610943874518,fearful_exclusion,1
M0695,9.266931295391018,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.266931295391018,DE-West,S005,1.0,0.1939961177182476,opportunistic_teaming,1
M0696,3.469029687273415,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.469029687273415,DE-East,S009,1.0,0.2095979291857888,opportunistic_teaming,1
M0697,7.818324007095635,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.818324007095635,DE-West,S011,0.04768846493200737,0.3890101322021029,controlled_opening,0
M0698,6.252080042108091,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.252080042108091,EU-Other,S006,0.08491429517598265,0.4970240972569226,controlled_opening,1
M0699,7.031553593993559,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.031553593993559,DE-East,S009,-0.2044409523649007,0.1018086028884988,opportunistic_teaming,1
M0700,5.049497361336541,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.049497361336541,DE-East,S004,-0.1119538853125295,0.5696860442899753,controlled_opening,0
M0701,8.028604723024191,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.028604723024191,EU-Other,S002,-0.2654649245375662,0.2922756767855019,opportunistic_teaming,1
M0702,10.18608112905203,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.18608112905203,DE-South,S010,-0.2696212544163222,0.7186018284676816,controlled_opening,1
M0703,12.00019466486611,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,12.00019466486611,DE-East,S008,-1.0,0.476437575969861,fearful_exclusion,1
M0704,4.904539374231399,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.904539374231399,DE-West,S011,0.06077546633914399,0.4324646894350824,controlled_opening,1
M0705,7.023517534863029,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.023517534863029,EU-Other,S006,0.1109736968059337,0.4818033208262376,opportunistic_teaming,1
M0706,4.691157293761577,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.691157293761577,EU-Other,S001,-0.7188929945391672,0.8793509198376424,fearful_exclusion,1
M0707,7.049641418438957,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.049641418438957,DE-South,S010,-0.9269378164407127,0.7910986887528975,fearful_exclusion,0
M0708,3.159509659808281,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.159509659808281,DE-West,S012,-0.8302313851994795,0.6212912212828412,fearful_exclusion,1
M0709,8.373431994686428,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.373431994686428,DE-East,S004,-0.09069543882002076,0.7385647109420346,controlled_opening,0
M0710,11.10541912746598,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,11.10541912746598,EU-Other,S006,-0.3557163972697674,0.7130310713076368,fearful_exclusion,1
M0711,4.960710024245427,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.960710024245427,DE-East,S008,0.2815906418834778,0.4157500806446477,opportunistic_teaming,1
M0712,8.58059506837756,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.58059506837756,EU-Other,S002,0.7335596935547408,0.2752683165156997,opportunistic_teaming,1
M0713,7.918658946219379,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.918658946219379,DE-South,S010,-0.7803677306896426,0.6689253821093423,fearful_exclusion,1
M0714,6.971066709922415,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.971066709922415,DE-East,S004,0.5524942744423237,0.4243875981095212,opportunistic_teaming,0
M0715,7.926885032820061,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.926885032820061,DE-East,S007,-0.7610749956733827,0.8015074306326951,fearful_exclusion,0
M0716,5.268556344526301,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.268556344526301,DE-East,S007,-0.13533111568239,0.524366497868506,controlled_opening,1
M0717,7.317620278780723,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.317620278780723,EU-Other,S001,-0.1891572620140731,0.6531997342824378,controlled_opening,0
M0718,8.35384949579502,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.35384949579502,EU-Other,S001,-0.3964142475254328,0.7831635496554713,fearful_exclusion,1
M0719,5.11934559690104,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.11934559690104,DE-East,S004,-0.2976305935140982,0.5411232846129899,controlled_opening,0
M0720,9.763418504658867,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.763418504658867,DE-East,S004,-0.09574517924567683,0.1976381648562083,opportunistic_teaming,1
M0721,8.004110071218339,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.004110071218339,DE-West,S012,-0.8259311820531545,0.7827357474088853,fearful_exclusion,1
M0722,6.226742100159766,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.226742100159766,DE-East,S003,-0.1206344320223205,0.5420516227134837,fearful_exclusion,0
M0723,7.391209744716499,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.391209744716499,DE-West,S011,-0.8313567752499755,0.7388866384762215,fearful_exclusion,1
M0724,8.80465105616717,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.80465105616717,DE-East,S004,0.6022580464797388,0.3913562002503549,opportunistic_teaming,1
M0725,9.11248700343233,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,9.11248700343233,EU-Other,S006,-0.5463155071924979,0.6131889259317271,fearful_exclusion,0
M0726,0.5483565725979131,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,0.5483565725979131,EU-Other,S001,-1.0,0.623685100532462,fearful_exclusion,1
M0727,8.091602660648626,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.091602660648626,DE-East,S003,-0.2329570777981899,0.8627149881515545,fearful_exclusion,0
M0728,8.42672342175508,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.42672342175508,DE-East,S007,-0.2893645276646878,0.4499575665928992,controlled_opening,1
M0729,3.72206015272014,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.72206015272014,DE-East,S003,0.7880322755722076,0.137709634291671,opportunistic_teaming,0
M0730,10.68032896429418,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,10.68032896429418,EU-Other,S001,-0.5764982723090359,0.641240561415198,fearful_exclusion,1
M0731,9.829139206497134,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.829139206497134,DE-West,S011,-0.5428780365976517,0.5477779507964647,controlled_opening,1
M0732,11.30099967194746,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,11.30099967194746,DE-West,S005,0.05833549744089295,0.5874482479930188,controlled_opening,1
M0733,10.1446121237722,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.1446121237722,DE-East,S007,0.5484240142423773,0.4022963810158737,opportunistic_teaming,1
M0734,12.00542573110437,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,12.00542573110437,DE-East,S009,-1.0,0.8246776328082522,fearful_exclusion,1
M0735,4.576408286013995,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.576408286013995,DE-West,S011,1.0,0.498000622011706,opportunistic_teaming,0
M0736,5.820716790622199,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.820716790622199,DE-East,S003,-0.4825552626912863,0.803651286992364,fearful_exclusion,0
M0737,4.243048853106937,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.243048853106937,DE-West,S012,-0.3843193336643884,0.3943425493698135,controlled_opening,1
M0738,4.560665899982825,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.560665899982825,DE-East,S004,-0.4505295278023475,0.5848014516566943,controlled_opening,0
M0739,5.592852570225111,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.592852570225111,DE-East,S007,-0.4139683606933374,0.7399171612543806,fearful_exclusion,0
M0740,4.755513583144353,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.755513583144353,EU-Other,S006,-0.9077835889944639,0.6678909664894739,fearful_exclusion,1
M0741,5.321088136834391,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,5.321088136834391,EU-Other,S006,0.2048557838551572,0.2600318291390383,opportunistic_teaming,0
M0742,7.460362032840098,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.460362032840098,DE-East,S009,0.7185887384432907,0.6516362921106743,controlled_opening,0
M0743,4.900166144592886,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.900166144592886,DE-East,S008,0.1496524742645664,0.5069649052834508,controlled_opening,1
M0744,2.737853282099217,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.737853282099217,DE-East,S007,0.0822414947705063,0.333714652138573,controlled_opening,0
M0745,10.8186838945468,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.8186838945468,DE-East,S008,0.2330167343353472,0.5784821206822834,controlled_opening,1
M0746,3.144963300980541,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.144963300980541,DE-East,S008,0.6078500382352139,0.2012263664376688,opportunistic_teaming,1
M0747,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.0,DE-West,S005,0.8646126670497534,0.0,opportunistic_teaming,0
M0748,5.646884691799607,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.646884691799607,DE-West,S012,0.5149781886497211,0.1258573981476404,opportunistic_teaming,0
M0749,4.813538285769758,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.813538285769758,DE-West,S012,0.385461633366897,0.3803886709824981,opportunistic_teaming,1
M0750,6.126378363880636,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.126378363880636,DE-East,S009,-0.6584965359725087,1.0,fearful_exclusion,0
M0751,3.318554942536289,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.318554942536289,EU-Other,S001,0.3485042285956408,0.6921589120552671,opportunistic_teaming,0
M0752,6.85692877496955,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.85692877496955,DE-East,S009,-0.7473737169912952,0.7171213110489674,fearful_exclusion,0
M0753,3.751794014654729,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.751794014654729,DE-East,S008,-0.08760977364814324,0.6002754611270972,controlled_opening,1
M0754,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.0,DE-East,S009,-0.3320738629380761,0.4714955769813738,controlled_opening,1
M0755,1.65337906243311,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,1.65337906243311,DE-East,S004,-0.9060908260612239,0.794128792726314,fearful_exclusion,1
M0756,2.786686195345759,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.786686195345759,DE-East,S003,-0.8902888032364419,0.8787327171623643,fearful_exclusion,1
M0757,4.307253327410187,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.307253327410187,DE-East,S004,-0.2056464831737483,0.4338195211026906,opportunistic_teaming,1
M0758,2.911639448164115,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.911639448164115,DE-West,S011,0.1653375246342962,0.7998551178434896,controlled_opening,0
M0759,8.703795431452981,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.703795431452981,DE-East,S004,-0.3794121296044027,0.7695645965557854,fearful_exclusion,0
M0760,4.635090824981019,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.635090824981019,DE-West,S012,-0.3207187589937275,0.439236670754682,controlled_opening,1
M0761,2.293045963816788,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.293045963816788,DE-East,S003,-0.4909751522741143,0.4747099312467967,controlled_opening,1
M0762,8.165200783157221,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.165200783157221,DE-East,S004,-0.2203392900766504,0.8288326635895429,controlled_opening,0
M0763,8.174914985715562,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.174914985715562,DE-South,S010,-0.3389272773691361,0.4940607519305127,controlled_opening,1
M0764,7.302440544519948,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.302440544519948,DE-West,S011,-0.1575120683325406,0.5437043274561442,opportunistic_teaming,1
M0765,11.39894221242816,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,11.39894221242816,DE-West,S005,-0.7620520838090576,0.7756838012743061,fearful_exclusion,0
M0766,4.831632317978078,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.831632317978078,EU-Other,S006,-0.1845285636180481,0.7134593745765865,fearful_exclusion,0
M0767,4.263110188713359,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.263110188713359,DE-West,S012,-0.1019523978109207,0.4668291758433041,controlled_opening,1
M0768,8.450065804512104,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.450065804512104,DE-West,S005,-1.0,0.7076147838585072,fearful_exclusion,0
M0769,5.037505372547233,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.037505372547233,DE-East,S004,-0.4256271100782299,0.5632722632142668,fearful_exclusion,1
M0770,3.455149345452084,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.455149345452084,DE-West,S011,-0.785430214779412,0.577788372233206,fearful_exclusion,1
M0771,2.697571290241944,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.697571290241944,DE-West,S012,-0.3552804512893986,0.6744930777445013,fearful_exclusion,1
M0772,9.35886286661584,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.35886286661584,DE-West,S005,0.7811500757456633,0.2464737678511779,opportunistic_teaming,1
M0773,6.142910503074626,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.142910503074626,DE-East,S004,0.7532165076350609,0.4365577046386293,opportunistic_teaming,1
M0774,6.761467545564063,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.761467545564063,EU-Other,S001,0.2637113189944843,1.0,controlled_opening,1
M0775,10.36114797780512,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,10.36114797780512,DE-West,S011,-0.09765760814409874,0.222282002031273,opportunistic_teaming,0
M0776,9.139406701691941,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.139406701691941,DE-West,S012,-0.3156742991117266,0.459517503384039,controlled_opening,1
M0777,7.125665875048826,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.125665875048826,DE-East,S008,0.00719969957768106,0.5830641765622463,controlled_opening,0
M0778,0.5671970082230375,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.5671970082230375,DE-East,S008,-0.09858886691714197,0.9421770308740365,fearful_exclusion,1
M0779,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,0.0,DE-West,S012,-0.6416696911316807,0.4789057699972823,controlled_opening,0
M0780,3.500301543164358,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.500301543164358,DE-West,S011,-0.2215317041860763,0.9008131411598364,controlled_opening,1
M0781,4.832711698882414,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.832711698882414,EU-Other,S006,-0.3772592299738189,0.5801350296418348,fearful_exclusion,0
M0782,5.256959378498768,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.256959378498768,DE-West,S012,-0.5817019074882264,0.4397997943489049,controlled_opening,1
M0783,3.755160393338988,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.755160393338988,DE-East,S008,0.090953362516494,0.4643882640820647,opportunistic_teaming,0
M0784,6.829401427575633,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,6.829401427575633,EU-Other,S006,0.2267912618557236,0.5107760943325982,controlled_opening,0
M0785,8.61352191949998,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,8.61352191949998,DE-West,S005,-0.8624703277976014,0.5332019428899282,fearful_exclusion,0
