covariate,covariate_label,covariate_value_original,covariate_value_standardized,from_state_order,from_state,to_state_order,to_state,transition_probability
target_attainment,Target Attainment,0.275,1.0289083124533058,1,Aversion,1,Aversion,0.20319937846493288
target_attainment,Target Attainment,0.275,1.0289083124533058,1,Aversion,2,Neutral,0.7942307250436788
target_attainment,Target Attainment,0.275,1.0289083124533058,1,Aversion,3,Appreciation,0.0025698964913883765
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,1,Aversion,1,Aversion,0.1973054202070739
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,1,Aversion,2,Neutral,0.8001613293629679
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,1,Aversion,3,Appreciation,0.0025332504299583254
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,1,Aversion,1,Aversion,0.19154109281800544
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,1,Aversion,2,Neutral,0.8059623189287337
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,1,Aversion,3,Appreciation,0.0024965882532608646
target_attainment,Target Attainment,0.3125,1.2005774864740804,1,Aversion,1,Aversion,0.18590594689761555
target_attainment,Target Attainment,0.3125,1.2005774864740804,1,Aversion,2,Neutral,0.8116341154656256
target_attainment,Target Attainment,0.3125,1.2005774864740804,1,Aversion,3,Appreciation,0.002459937636759001
target_attainment,Target Attainment,0.325,1.2578005444810054,1,Aversion,1,Aversion,0.18039938190286692
target_attainment,Target Attainment,0.325,1.2578005444810054,1,Aversion,2,Neutral,0.8171772928181632
target_attainment,Target Attainment,0.325,1.2578005444810054,1,Aversion,3,Appreciation,0.0024233252789699735
target_attainment,Target Attainment,0.3375,1.3150236024879305,1,Aversion,1,Aversion,0.17502065417104945
target_attainment,Target Attainment,0.3375,1.3150236024879305,1,Aversion,2,Neutral,0.822592568944824
target_attainment,Target Attainment,0.3375,1.3150236024879305,1,Aversion,3,Appreciation,0.002386776884126488
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,1,Aversion,1,Aversion,0.16976888498934628
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,1,Aversion,2,Neutral,0.8278807978616323
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,1,Aversion,3,Appreciation,0.0023503171490213953
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,1,Aversion,1,Aversion,0.16464306867107908
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,1,Aversion,2,Neutral,0.8330429615750815
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,1,Aversion,3,Appreciation,0.0023139697538394097
target_attainment,Target Attainment,0.375,1.486692776508705,1,Aversion,1,Aversion,0.15964208060174584
target_attainment,Target Attainment,0.375,1.486692776508705,1,Aversion,2,Neutral,0.8380801620414846
target_attainment,Target Attainment,0.375,1.486692776508705,1,Aversion,3,Appreciation,0.0022777573567694547
target_attainment,Target Attainment,0.3875,1.54391583451563,1,Aversion,1,Aversion,0.15476468522078074
target_attainment,Target Attainment,0.3875,1.54391583451563,1,Aversion,2,Neutral,0.8429936131870359
target_attainment,Target Attainment,0.3875,1.54391583451563,1,Aversion,3,Appreciation,0.002241701592183311
target_attainment,Target Attainment,0.4,1.601138892522555,1,Aversion,1,Aversion,0.15000954390780993
target_attainment,Target Attainment,0.4,1.601138892522555,1,Aversion,2,Neutral,0.8477846330200293
target_attainment,Target Attainment,0.4,1.601138892522555,1,Aversion,3,Appreciation,0.002205823072160677
target_attainment,Target Attainment,0.41250000000000003,1.65836195052948,1,Aversion,1,Aversion,0.14537522274502823
target_attainment,Target Attainment,0.41250000000000003,1.65836195052948,1,Aversion,2,Neutral,0.8524546358638343
target_attainment,Target Attainment,0.41250000000000003,1.65836195052948,1,Aversion,3,Appreciation,0.002170141391137451
target_attainment,Target Attainment,0.42500000000000004,1.7155850085364048,1,Aversion,1,Aversion,0.14086020013014552
target_attainment,Target Attainment,0.42500000000000004,1.7155850085364048,1,Aversion,2,Neutral,0.8570051247364022
target_attainment,Target Attainment,0.42500000000000004,1.7155850085364048,1,Aversion,3,Appreciation,0.002134675133452287
target_attainment,Target Attainment,0.4375,1.7728080665433297,1,Aversion,1,Aversion,0.1364628742171282
target_attainment,Target Attainment,0.4375,1.7728080665433297,1,Aversion,2,Neutral,0.8614376838993048
target_attainment,Target Attainment,0.4375,1.7728080665433297,1,Aversion,3,Appreciation,0.0020994418835670508
target_attainment,Target Attainment,0.45,1.8300311245502545,1,Aversion,1,Aversion,0.132181570164669
target_attainment,Target Attainment,0.45,1.8300311245502545,1,Aversion,2,Neutral,0.8657539715965926
target_attainment,Target Attainment,0.45,1.8300311245502545,1,Aversion,3,Appreciation,0.0020644582387384152
target_attainment,Target Attainment,0.4625,1.8872541825571796,1,Aversion,1,Aversion,0.12801454717494123
target_attainment,Target Attainment,0.4625,1.8872541825571796,1,Aversion,2,Neutral,0.8699557130011374
target_attainment,Target Attainment,0.4625,1.8872541825571796,1,Aversion,3,Appreciation,0.0020297398239213665
target_attainment,Target Attainment,0.47500000000000003,1.9444772405641044,1,Aversion,1,Aversion,0.12396000530770958
target_attainment,Target Attainment,0.47500000000000003,1.9444772405641044,1,Aversion,2,Neutral,0.8740446933836005
target_attainment,Target Attainment,0.47500000000000003,1.9444772405641044,1,Aversion,3,Appreciation,0.0019953013086899092
target_attainment,Target Attainment,0.48750000000000004,2.0017002985710293,1,Aversion,1,Aversion,0.12001609205727767
target_attainment,Target Attainment,0.48750000000000004,2.0017002985710293,1,Aversion,2,Neutral,0.8780227515167565
target_attainment,Target Attainment,0.48750000000000004,2.0017002985710293,1,Aversion,3,Appreciation,0.0019611564259659586
target_attainment,Target Attainment,0.5,2.0589233565779543,1,Aversion,1,Aversion,0.11618090868203179
target_attainment,Target Attainment,0.5,2.0589233565779543,1,Aversion,2,Neutral,0.8818917733256141
target_attainment,Target Attainment,0.5,2.0589233565779543,1,Aversion,3,Appreciation,0.0019273179923542027
target_attainment,Target Attainment,0.5125000000000001,2.1161464145848794,1,Aversion,1,Aversion,0.1124525162784881
target_attainment,Target Attainment,0.5125000000000001,2.1161464145848794,1,Aversion,2,Neutral,0.8856536857916238
target_attainment,Target Attainment,0.5125000000000001,2.1161464145848794,1,Aversion,3,Appreciation,0.001893797929888027
target_attainment,Target Attainment,0.525,2.173369472591804,1,Aversion,1,Aversion,0.10882894159376398
target_attainment,Target Attainment,0.525,2.173369472591804,1,Aversion,2,Neutral,0.8893104511172361
target_attainment,Target Attainment,0.525,2.173369472591804,1,Aversion,3,Appreciation,0.0018606072889999388
target_attainment,Target Attainment,0.5375,2.2305925305987286,1,Aversion,1,Aversion,0.10530818257226374
target_attainment,Target Attainment,0.5375,2.2305925305987286,1,Aversion,2,Neutral,0.8928640611551979
target_attainment,Target Attainment,0.5375,2.2305925305987286,1,Aversion,3,Appreciation,0.0018277562725383936
target_attainment,Target Attainment,0.55,2.287815588605654,1,Aversion,1,Aversion,0.101888213634098
target_attainment,Target Attainment,0.55,2.287815588605654,1,Aversion,2,Neutral,0.8963165321052398
target_attainment,Target Attainment,0.55,2.287815588605654,1,Aversion,3,Appreciation,0.001795254260662182
target_attainment,Target Attainment,0.5625,2.3450386466125788,1,Aversion,1,Aversion,0.09856699068434335
target_attainment,Target Attainment,0.5625,2.3450386466125788,1,Aversion,2,Neutral,0.899669899479204
target_attainment,Target Attainment,0.5625,2.3450386466125788,1,Aversion,3,Appreciation,0.0017631098364527806
target_attainment,Target Attainment,0.5750000000000001,2.402261704619504,1,Aversion,1,Aversion,0.09534245585369337
target_attainment,Target Attainment,0.5750000000000001,2.402261704619504,1,Aversion,2,Neutral,0.902926213334212
target_attainment,Target Attainment,0.5750000000000001,2.402261704619504,1,Aversion,3,Appreciation,0.0017313308120946217
target_attainment,Target Attainment,0.5875,2.459484762626429,1,Aversion,1,Aversion,0.09221254197236256
target_attainment,Target Attainment,0.5875,2.459484762626429,1,Aversion,2,Neutral,0.9060875337721546
target_attainment,Target Attainment,0.5875,2.459484762626429,1,Aversion,3,Appreciation,0.0016999242554829482
target_attainment,Target Attainment,0.6000000000000001,2.516707820633354,1,Aversion,1,Aversion,0.08917517678027588
target_attainment,Target Attainment,0.6000000000000001,2.516707820633354,1,Aversion,2,Neutral,0.9091559267025958
target_attainment,Target Attainment,0.6000000000000001,2.516707820633354,1,Aversion,3,Appreciation,0.0016688965171283872
target_attainment,Target Attainment,0.6125,2.5739308786402786,1,Aversion,1,Aversion,0.08622828687762352
target_attainment,Target Attainment,0.6125,2.5739308786402786,1,Aversion,2,Neutral,0.9121334598651395
target_attainment,Target Attainment,0.6125,2.5739308786402786,1,Aversion,3,Appreciation,0.0016382532572371128
target_attainment,Target Attainment,0.625,2.631153936647203,1,Aversion,1,Aversion,0.08336980142077753
target_attainment,Target Attainment,0.625,2.631153936647203,1,Aversion,2,Neutral,0.9150221991063678
target_attainment,Target Attainment,0.625,2.631153936647203,1,Aversion,3,Appreciation,0.001607999472854676
target_attainment,Target Attainment,0.6375000000000001,2.6883769946541287,1,Aversion,1,Aversion,0.08059765556937235
target_attainment,Target Attainment,0.6375000000000001,2.6883769946541287,1,Aversion,2,Neutral,0.9178242049056566
target_attainment,Target Attainment,0.6375000000000001,2.6883769946541287,1,Aversion,3,Appreciation,0.001578139524970948
target_attainment,Target Attainment,0.65,2.7456000526610533,1,Aversion,1,Aversion,0.07790979369103657
target_attainment,Target Attainment,0.65,2.7456000526610533,1,Aversion,2,Neutral,0.920541529143471
target_attainment,Target Attainment,0.65,2.7456000526610533,1,Aversion,3,Appreciation,0.0015486771654924737
target_attainment,Target Attainment,0.6625000000000001,2.8028231106679784,1,Aversion,1,Aversion,0.0753041723308508
target_attainment,Target Attainment,0.6625000000000001,2.8028231106679784,1,Aversion,2,Neutral,0.9231762121051521
target_attainment,Target Attainment,0.6625000000000001,2.8028231106679784,1,Aversion,3,Appreciation,0.0015196155639971979
target_attainment,Target Attainment,0.675,2.860046168674903,1,Aversion,1,Aversion,0.07277876295309073
target_attainment,Target Attainment,0.675,2.860046168674903,1,Aversion,2,Neutral,0.9257302797127143
target_attainment,Target Attainment,0.675,2.860046168674903,1,Aversion,3,Appreciation,0.0014909573341949462
target_attainment,Target Attainment,0.6875,2.917269226681828,1,Aversion,1,Aversion,0.07033155446320732
target_attainment,Target Attainment,0.6875,2.917269226681828,1,Aversion,2,Neutral,0.9282057409767677
target_attainment,Target Attainment,0.6875,2.917269226681828,1,Aversion,3,Appreciation,0.0014627045600248793
target_attainment,Target Attainment,0.7000000000000001,2.974492284688753,1,Aversion,1,Aversion,0.06796055551830762
target_attainment,Target Attainment,0.7000000000000001,2.974492284688753,1,Aversion,2,Neutral,0.9306045856603635
target_attainment,Target Attainment,0.7000000000000001,2.974492284688753,1,Aversion,3,Appreciation,0.0014348588213289137
target_attainment,Target Attainment,0.7125,3.0317153426956778,1,Aversion,1,Aversion,0.0656637966346284
target_attainment,Target Attainment,0.7125,3.0317153426956778,1,Aversion,2,Neutral,0.9329287821463246
target_attainment,Target Attainment,0.7125,3.0317153426956778,1,Aversion,3,Appreciation,0.0014074212190471585
target_attainment,Target Attainment,0.7250000000000001,3.088938400702603,1,Aversion,1,Aversion,0.06343933210065629
target_attainment,Target Attainment,0.7250000000000001,3.088938400702603,1,Aversion,2,Neutral,0.9351802754994553
target_attainment,Target Attainment,0.7250000000000001,3.088938400702603,1,Aversion,3,Appreciation,0.0013803923998883887
target_attainment,Target Attainment,0.7375,3.146161458709528,1,Aversion,1,Aversion,0.06128524170464401
target_attainment,Target Attainment,0.7375,3.146161458709528,1,Aversion,2,Neutral,0.9373609857149212
target_attainment,Target Attainment,0.7375,3.146161458709528,1,Aversion,3,Appreciation,0.0013537725804348953
target_attainment,Target Attainment,0.75,3.2033845167164525,1,Aversion,1,Aversion,0.059199632285307384
target_attainment,Target Attainment,0.75,3.2033845167164525,1,Aversion,2,Neutral,0.9394728061440456
target_attainment,Target Attainment,0.75,3.2033845167164525,1,Aversion,3,Appreciation,0.0013275615706470907
target_attainment,Target Attainment,0.7625000000000001,3.2606075747233776,1,Aversion,1,Aversion,0.057180639114476045
target_attainment,Target Attainment,0.7625000000000001,3.2606075747233776,1,Aversion,2,Neutral,0.9415176020887851
target_attainment,Target Attainment,0.7625000000000001,3.2606075747233776,1,Aversion,3,Appreciation,0.0013017587967389282
target_attainment,Target Attainment,0.775,3.317830632730302,1,Aversion,1,Aversion,0.05522642712040657
target_attainment,Target Attainment,0.775,3.317830632730302,1,Aversion,2,Neutral,0.9434972095561932
target_attainment,Target Attainment,0.775,3.317830632730302,1,Aversion,3,Appreciation,0.0012763633234002905
target_attainment,Target Attainment,0.7875000000000001,3.3750536907372277,1,Aversion,1,Aversion,0.053335191960366214
target_attainment,Target Attainment,0.7875000000000001,3.3750536907372277,1,Aversion,2,Neutral,0.9454134341642862
target_attainment,Target Attainment,0.7875000000000001,3.3750536907372277,1,Aversion,3,Appreciation,0.0012513738753474738
target_attainment,Target Attainment,0.8,3.4322767487441523,1,Aversion,1,Aversion,0.051505160950956974
target_attainment,Target Attainment,0.8,3.4322767487441523,1,Aversion,2,Neutral,0.9472680501908558
target_attainment,Target Attainment,0.8,3.4322767487441523,1,Aversion,3,Appreciation,0.0012267888581872224
target_attainment,Target Attainment,0.8125,3.489499806751077,1,Aversion,1,Aversion,0.04973459386448058
target_attainment,Target Attainment,0.8125,3.489499806751077,1,Aversion,2,Neutral,0.9490627997569353
target_attainment,Target Attainment,0.8125,3.489499806751077,1,Aversion,3,Appreciation,0.0012026063785839478
target_attainment,Target Attainment,0.8250000000000001,3.5467228647580025,1,Aversion,1,Aversion,0.0480217835994502
target_attainment,Target Attainment,0.8250000000000001,3.5467228647580025,1,Aversion,2,Neutral,0.9507993921368264
target_attainment,Target Attainment,0.8250000000000001,3.5467228647580025,1,Aversion,3,Appreciation,0.0011788242637234619
target_attainment,Target Attainment,0.8375,3.603945922764927,1,Aversion,1,Aversion,0.04636505673313588
target_attainment,Target Attainment,0.8375,3.603945922764927,1,Aversion,2,Neutral,0.9524795031867942
target_attainment,Target Attainment,0.8375,3.603945922764927,1,Aversion,3,Appreciation,0.0011554400800699387
target_attainment,Target Attainment,0.8500000000000001,3.661168980771852,1,Aversion,1,Aversion,0.0447627739637962
target_attainment,Target Attainment,0.8500000000000001,3.661168980771852,1,Aversion,2,Neutral,0.954104774884788
target_attainment,Target Attainment,0.8500000000000001,3.661168980771852,1,Aversion,3,Appreciation,0.0011324511514159475
target_attainment,Target Attainment,0.8625,3.7183920387787768,1,Aversion,1,Aversion,0.04321333044999637
target_attainment,Target Attainment,0.8625,3.7183920387787768,1,Aversion,2,Neutral,0.9556768149737754
target_attainment,Target Attainment,0.8625,3.7183920387787768,1,Aversion,3,Appreciation,0.0011098545762281086
target_attainment,Target Attainment,0.875,3.775615096785702,1,Aversion,1,Aversion,0.041715156054150535
target_attainment,Target Attainment,0.875,3.775615096785702,1,Aversion,2,Neutral,0.957197196701556
target_attainment,Target Attainment,0.875,3.775615096785702,1,Aversion,3,Appreciation,0.0010876472442934713
target_attainment,Target Attainment,0.8875000000000001,3.832838154792627,1,Aversion,1,Aversion,0.04026671549715477
target_attainment,Target Attainment,0.8875000000000001,3.832838154792627,1,Aversion,2,Neutral,0.9586674586501712
target_attainment,Target Attainment,0.8875000000000001,3.832838154792627,1,Aversion,3,Appreciation,0.001065825852673843
target_attainment,Target Attainment,0.9,3.8900612127995515,1,Aversion,1,Aversion,0.038866508430699
target_attainment,Target Attainment,0.9,3.8900612127995515,1,Aversion,2,Neutral,0.9600891046483236
target_attainment,Target Attainment,0.9,3.8900612127995515,1,Aversion,3,Appreciation,0.0010443869209773439
target_attainment,Target Attainment,0.9125000000000001,3.9472842708064766,1,Aversion,1,Aversion,0.03751306943356488
target_attainment,Target Attainment,0.9125000000000001,3.9472842708064766,1,Aversion,2,Neutral,0.961463603760477
target_attainment,Target Attainment,0.9125000000000001,3.9472842708064766,1,Aversion,3,Appreciation,0.0010233268059580943
target_attainment,Target Attainment,0.925,4.004507328813402,1,Aversion,1,Aversion,0.03620496793793321
target_attainment,Target Attainment,0.925,4.004507328813402,1,Aversion,2,Neutral,0.9627923903466105
target_attainment,Target Attainment,0.925,4.004507328813402,1,Aversion,3,Appreciation,0.0010026417154564867
target_attainment,Target Attainment,0.9375,4.061730386820326,1,Aversion,1,Aversion,0.034940808091440206
target_attainment,Target Attainment,0.9375,4.061730386820326,1,Aversion,2,Neutral,0.9640768641868661
target_attainment,Target Attainment,0.9375,4.061730386820326,1,Aversion,3,Appreciation,0.000982327721693757
target_attainment,Target Attainment,0.9500000000000001,4.118953444827252,1,Aversion,1,Aversion,0.0337192285604422
target_attainment,Target Attainment,0.9500000000000001,4.118953444827252,1,Aversion,2,Neutral,0.9653183906656223
target_attainment,Target Attainment,0.9500000000000001,4.118953444827252,1,Aversion,3,Appreciation,0.0009623807739356474
target_attainment,Target Attainment,0.9625,4.176176502834176,1,Aversion,1,Aversion,0.0325389022796684
target_attainment,Target Attainment,0.9625,4.176176502834176,1,Aversion,2,Neutral,0.9665183010097907
target_attainment,Target Attainment,0.9625,4.176176502834176,1,Aversion,3,Appreciation,0.0009427967105409249
target_attainment,Target Attainment,0.9750000000000001,4.233399560841101,1,Aversion,1,Aversion,0.03139853615316717
target_attainment,Target Attainment,0.9750000000000001,4.233399560841101,1,Aversion,2,Neutral,0.9676778925764217
target_attainment,Target Attainment,0.9750000000000001,4.233399560841101,1,Aversion,3,Appreciation,0.0009235712704111811
target_attainment,Target Attainment,0.9875,4.290622618848026,1,Aversion,1,Aversion,0.03029687071118436
target_attainment,Target Attainment,0.9875,4.290622618848026,1,Aversion,2,Neutral,0.9687984291849567
target_attainment,Target Attainment,0.9875,4.290622618848026,1,Aversion,3,Appreciation,0.0009047001038590528
target_attainment,Target Attainment,1.0,4.347845676854951,1,Aversion,1,Aversion,0.02923267972734759
target_attainment,Target Attainment,1.0,4.347845676854951,1,Aversion,2,Neutral,0.9698811414897399
target_attainment,Target Attainment,1.0,4.347845676854951,1,Aversion,3,Appreciation,0.0008861787829123703
target_attainment,Target Attainment,0.0,-0.22999896369904238,2,Neutral,1,Aversion,0.07831615407646385
target_attainment,Target Attainment,0.0,-0.22999896369904238,2,Neutral,2,Neutral,0.8965353871625871
target_attainment,Target Attainment,0.0,-0.22999896369904238,2,Neutral,3,Appreciation,0.025148458760949
target_attainment,Target Attainment,0.0125,-0.17277590569211745,2,Neutral,1,Aversion,0.07578213676153502
target_attainment,Target Attainment,0.0125,-0.17277590569211745,2,Neutral,2,Neutral,0.8989425204149266
target_attainment,Target Attainment,0.0125,-0.17277590569211745,2,Neutral,3,Appreciation,0.025275342823538386
target_attainment,Target Attainment,0.025,-0.11555284768519256,2,Neutral,1,Aversion,0.07332357802747082
target_attainment,Target Attainment,0.025,-0.11555284768519256,2,Neutral,2,Neutral,0.9012758179586886
target_attainment,Target Attainment,0.025,-0.11555284768519256,2,Neutral,3,Appreciation,0.02540060401384052
target_attainment,Target Attainment,0.037500000000000006,-0.058329789678267616,2,Neutral,1,Aversion,0.07093864912999064
target_attainment,Target Attainment,0.037500000000000006,-0.058329789678267616,2,Neutral,2,Neutral,0.9035370711758322
target_attainment,Target Attainment,0.037500000000000006,-0.058329789678267616,2,Neutral,3,Appreciation,0.025524279694177147
target_attainment,Target Attainment,0.05,-0.001106731671342716,2,Neutral,1,Aversion,0.06862553852134869
target_attainment,Target Attainment,0.05,-0.001106731671342716,2,Neutral,2,Neutral,0.9057280543250018
target_attainment,Target Attainment,0.05,-0.001106731671342716,2,Neutral,3,Appreciation,0.02564640715364954
target_attainment,Target Attainment,0.0625,0.05611632633558219,2,Neutral,1,Aversion,0.0663824536610684
target_attainment,Target Attainment,0.0625,0.05611632633558219,2,Neutral,2,Neutral,0.9078505227838424
target_attainment,Target Attainment,0.0625,0.05611632633558219,2,Neutral,3,Appreciation,0.025767023555089086
target_attainment,Target Attainment,0.07500000000000001,0.11333938434250715,2,Neutral,1,Aversion,0.06420762266569632
target_attainment,Target Attainment,0.07500000000000001,0.11333938434250715,2,Neutral,2,Neutral,0.9099062114485549
target_attainment,Target Attainment,0.07500000000000001,0.11333938434250715,2,Neutral,3,Appreciation,0.025886165885748845
target_attainment,Target Attainment,0.08750000000000001,0.17056244234943205,2,Neutral,1,Aversion,0.06209929580455551
target_attainment,Target Attainment,0.08750000000000001,0.17056244234943205,2,Neutral,2,Neutral,0.9118968332838367
target_attainment,Target Attainment,0.08750000000000001,0.17056244234943205,2,Neutral,3,Appreciation,0.026003870911607798
target_attainment,Target Attainment,0.1,0.22778550035635695,2,Neutral,1,Aversion,0.060055746848514405
target_attainment,Target Attainment,0.1,0.22778550035635695,2,Neutral,2,Neutral,0.9138240780163289
target_attainment,Target Attainment,0.1,0.22778550035635695,2,Neutral,3,Appreciation,0.026120175135156697
target_attainment,Target Attainment,0.1125,0.28500855836328187,2,Neutral,1,Aversion,0.058075274278778295
target_attainment,Target Attainment,0.1125,0.28500855836328187,2,Neutral,2,Neutral,0.9156896109646908
target_attainment,Target Attainment,0.1125,0.28500855836328187,2,Neutral,3,Appreciation,0.02623511475653089
target_attainment,Target Attainment,0.125,0.3422316163702067,2,Neutral,1,Aversion,0.056156202362671305
target_attainment,Target Attainment,0.125,0.3422316163702067,2,Neutral,2,Neutral,0.9174950719994747
target_attainment,Target Attainment,0.125,0.3422316163702067,2,Neutral,3,Appreciation,0.02634872563785406
target_attainment,Target Attainment,0.1375,0.39945467437713167,2,Neutral,1,Aversion,0.054296882103302656
target_attainment,Target Attainment,0.1375,0.39945467437713167,2,Neutral,2,Neutral,0.919242074626042
target_attainment,Target Attainment,0.1375,0.39945467437713167,2,Neutral,3,Appreciation,0.02646104327065538
target_attainment,Target Attainment,0.15000000000000002,0.4566777323840567,2,Neutral,1,Aversion,0.052495692069911656
target_attainment,Target Attainment,0.15000000000000002,0.4566777323840567,2,Neutral,2,Neutral,0.9209322051838654
target_attainment,Target Attainment,0.15000000000000002,0.4566777323840567,2,Neutral,3,Appreciation,0.026572102746222986
target_attainment,Target Attainment,0.1625,0.5139007903909815,2,Neutral,1,Aversion,0.050751039115560385
target_attainment,Target Attainment,0.1625,0.5139007903909815,2,Neutral,2,Neutral,0.9225670221556831
target_attainment,Target Attainment,0.1625,0.5139007903909815,2,Neutral,3,Appreciation,0.02668193872875645
target_attainment,Target Attainment,0.17500000000000002,0.5711238483979064,2,Neutral,1,Aversion,0.049061358988699184
target_attainment,Target Attainment,0.17500000000000002,0.5711238483979064,2,Neutral,2,Neutral,0.9241480555801179
target_attainment,Target Attainment,0.17500000000000002,0.5711238483979064,2,Neutral,3,Appreciation,0.026790585431182783
target_attainment,Target Attainment,0.1875,0.6283469064048313,2,Neutral,1,Aversion,0.04742511684496568
target_attainment,Target Attainment,0.1875,0.6283469064048313,2,Neutral,2,Neutral,0.925676806561533
target_attainment,Target Attainment,0.1875,0.6283469064048313,2,Neutral,3,Appreciation,0.026898076593501456
target_attainment,Target Attainment,0.2,0.6855699644117562,2,Neutral,1,Aversion,0.04584080766540232
target_attainment,Target Attainment,0.2,0.6855699644117562,2,Neutral,2,Neutral,0.9271547468710709
target_attainment,Target Attainment,0.2,0.6855699644117562,2,Neutral,3,Appreciation,0.027004445463526688
target_attainment,Target Attainment,0.21250000000000002,0.7427930224186813,2,Neutral,1,Aversion,0.04430695658708647
target_attainment,Target Attainment,0.21250000000000002,0.7427930224186813,2,Neutral,2,Neutral,0.928583318633016
target_attainment,Target Attainment,0.21250000000000002,0.7427930224186813,2,Neutral,3,Appreciation,0.027109724779897475
target_attainment,Target Attainment,0.225,0.8000160804256061,2,Neutral,1,Aversion,0.04282211915196778
target_attainment,Target Attainment,0.225,0.8000160804256061,2,Neutral,2,Neutral,0.9299639340908036
target_attainment,Target Attainment,0.225,0.8000160804256061,2,Neutral,3,Appreciation,0.027213946757228706
target_attainment,Target Attainment,0.23750000000000002,0.8572391384325311,2,Neutral,1,Aversion,0.041384881479501014
target_attainment,Target Attainment,0.23750000000000002,0.8572391384325311,2,Neutral,2,Neutral,0.9312979754472186
target_attainment,Target Attainment,0.23750000000000002,0.8572391384325311,2,Neutral,3,Appreciation,0.02731714307328029
target_attainment,Target Attainment,0.25,0.9144621964394559,2,Neutral,1,Aversion,0.03999386036845021
target_attainment,Target Attainment,0.25,0.9144621964394559,2,Neutral,2,Neutral,0.9325867947735254
target_attainment,Target Attainment,0.25,0.9144621964394559,2,Neutral,3,Appreciation,0.027419344858024337
target_attainment,Target Attainment,0.2625,0.9716852544463809,2,Neutral,1,Aversion,0.03864770333302265
target_attainment,Target Attainment,0.2625,0.9716852544463809,2,Neutral,2,Neutral,0.9338317139824831
target_attainment,Target Attainment,0.2625,0.9716852544463809,2,Neutral,3,Appreciation,0.027520582684494338
target_attainment,Target Attainment,0.275,1.0289083124533058,2,Neutral,1,Aversion,0.03734508857827372
target_attainment,Target Attainment,0.275,1.0289083124533058,2,Neutral,2,Neutral,0.9350340248604223
target_attainment,Target Attainment,0.275,1.0289083124533058,2,Neutral,3,Appreciation,0.02762088656130393
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,2,Neutral,1,Aversion,0.03608472491950448
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,2,Neutral,2,Neutral,0.9361949891537682
target_attainment,Target Attainment,0.28750000000000003,1.0861313704602307,2,Neutral,3,Appreciation,0.027720285926727248
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,2,Neutral,1,Aversion,0.03486535165015449
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,2,Neutral,2,Neutral,0.9373158387056093
target_attainment,Target Attainment,0.30000000000000004,1.1433544284671557,2,Neutral,3,Appreciation,0.027818809644236196
target_attainment,Target Attainment,0.3125,1.2005774864740804,2,Neutral,1,Aversion,0.03368573836247665
target_attainment,Target Attainment,0.3125,1.2005774864740804,2,Neutral,2,Neutral,0.9383977756381284
target_attainment,Target Attainment,0.3125,1.2005774864740804,2,Neutral,3,Appreciation,0.027916485999394905
target_attainment,Target Attainment,0.325,1.2578005444810054,2,Neutral,1,Aversion,0.03254468472506552
target_attainment,Target Attainment,0.325,1.2578005444810054,2,Neutral,2,Neutral,0.9394419725769192
target_attainment,Target Attainment,0.325,1.2578005444810054,2,Neutral,3,Appreciation,0.028013342698015174
target_attainment,Target Attainment,0.3375,1.3150236024879305,2,Neutral,1,Aversion,0.031441020221100846
target_attainment,Target Attainment,0.3375,1.3150236024879305,2,Neutral,2,Neutral,0.9404495729134179
target_attainment,Target Attainment,0.3375,1.3150236024879305,2,Neutral,3,Appreciation,0.028109406865481176
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,2,Neutral,1,Aversion,0.030373603850960804
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,2,Neutral,2,Neutral,0.9414216911018838
target_attainment,Target Attainment,0.35000000000000003,1.3722466604948553,2,Neutral,3,Appreciation,0.028204705047155585
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,2,Neutral,1,Aversion,0.029341323802658442
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,2,Neutral,2,Neutral,0.9423594129875578
target_attainment,Target Attainment,0.36250000000000004,1.4294697185017804,2,Neutral,3,Appreciation,0.02829926320978387
target_attainment,Target Attainment,0.375,1.486692776508705,2,Neutral,1,Aversion,0.028343097093358364
target_attainment,Target Attainment,0.375,1.486692776508705,2,Neutral,2,Neutral,0.9432637961628247
target_attainment,Target Attainment,0.375,1.486692776508705,2,Neutral,3,Appreciation,0.028393106743816864
target_attainment,Target Attainment,0.3875,1.54391583451563,2,Neutral,1,Aversion,0.02737786918504002
