manager_id,from_state,to_state,transition_count,from_state_transition_count,transition_rate
M0646,Appreciation,Neutral,0,2,0.0
M0646,Appreciation,Appreciation,2,2,1.0
M0647,Aversion,Aversion,4,6,0.6666666666666666
M0647,Aversion,Neutral,2,6,0.3333333333333333
M0647,Aversion,Appreciation,0,6,0.0
M0647,Neutral,Aversion,2,9,0.2222222222222222
M0647,Neutral,Neutral,6,9,0.6666666666666666
M0647,Neutral,Appreciation,1,9,0.1111111111111111
M0647,Appreciation,Aversion,0,10,0.0
M0647,Appreciation,Neutral,1,10,0.1
M0647,Appreciation,Appreciation,9,10,0.9
M0648,Aversion,Aversion,12,15,0.8
M0648,Aversion,Neutral,3,15,0.2
M0648,Aversion,Appreciation,0,15,0.0
M0648,Neutral,Aversion,3,10,0.3
M0648,Neutral,Neutral,6,10,0.6
M0648,Neutral,Appreciation,1,10,0.1
M0648,Appreciation,Aversion,0,0,
M0648,Appreciation,Neutral,0,0,
M0648,Appreciation,Appreciation,0,0,
M0649,Aversion,Aversion,2,4,0.5
M0649,Aversion,Neutral,2,4,0.5
M0649,Aversion,Appreciation,0,4,0.0
M0649,Neutral,Aversion,2,10,0.2
M0649,Neutral,Neutral,7,10,0.7
M0649,Neutral,Appreciation,1,10,0.1
M0649,Appreciation,Aversion,0,11,0.0
M0649,Appreciation,Neutral,1,11,0.09090909090909091
M0649,Appreciation,Appreciation,10,11,0.9090909090909091
M0650,Aversion,Aversion,1,3,0.3333333333333333
M0650,Aversion,Neutral,2,3,0.6666666666666666
M0650,Aversion,Appreciation,0,3,0.0
M0650,Neutral,Aversion,2,20,0.1
M0650,Neutral,Neutral,17,20,0.85
M0650,Neutral,Appreciation,1,20,0.05
M0650,Appreciation,Aversion,0,2,0.0
M0650,Appreciation,Neutral,0,2,0.0
M0650,Appreciation,Appreciation,2,2,1.0
M0651,Aversion,Aversion,12,14,0.8571428571428571
M0651,Aversion,Neutral,2,14,0.14285714285714285
M0651,Aversion,Appreciation,0,14,0.0
M0651,Neutral,Aversion,2,11,0.18181818181818182
M0651,Neutral,Neutral,9,11,0.8181818181818182
M0651,Neutral,Appreciation,0,11,0.0
M0651,Appreciation,Aversion,0,0,
M0651,Appreciation,Neutral,0,0,
M0651,Appreciation,Appreciation,0,0,
M0652,Aversion,Aversion,6,8,0.75
M0652,Aversion,Neutral,2,8,0.25
M0652,Aversion,Appreciation,0,8,0.0
M0652,Neutral,Aversion,3,7,0.42857142857142855
M0652,Neutral,Neutral,3,7,0.42857142857142855
M0652,Neutral,Appreciation,1,7,0.14285714285714285
M0652,Appreciation,Aversion,0,10,0.0
M0652,Appreciation,Neutral,1,10,0.1
M0652,Appreciation,Appreciation,9,10,0.9
M0653,Aversion,Aversion,9,11,0.8181818181818182
M0653,Aversion,Neutral,2,11,0.18181818181818182
M0653,Aversion,Appreciation,0,11,0.0
M0653,Neutral,Aversion,2,14,0.14285714285714285
M0653,Neutral,Neutral,12,14,0.8571428571428571
M0653,Neutral,Appreciation,0,14,0.0
M0653,Appreciation,Aversion,0,0,
M0653,Appreciation,Neutral,0,0,
M0653,Appreciation,Appreciation,0,0,
M0654,Aversion,Aversion,4,7,0.5714285714285714
M0654,Aversion,Neutral,2,7,0.2857142857142857
M0654,Aversion,Appreciation,1,7,0.14285714285714285
M0654,Neutral,Aversion,3,10,0.3
M0654,Neutral,Neutral,7,10,0.7
M0654,Neutral,Appreciation,0,10,0.0
M0654,Appreciation,Aversion,0,8,0.0
M0654,Appreciation,Neutral,1,8,0.125
M0654,Appreciation,Appreciation,7,8,0.875
M0655,Aversion,Aversion,9,11,0.8181818181818182
M0655,Aversion,Neutral,2,11,0.18181818181818182
M0655,Aversion,Appreciation,0,11,0.0
M0655,Neutral,Aversion,3,13,0.23076923076923078
M0655,Neutral,Neutral,9,13,0.6923076923076923
M0655,Neutral,Appreciation,1,13,0.07692307692307693
M0655,Appreciation,Aversion,0,1,0.0
M0655,Appreciation,Neutral,1,1,1.0
M0655,Appreciation,Appreciation,0,1,0.0
M0656,Aversion,Aversion,5,5,1.0
M0656,Aversion,Neutral,0,5,0.0
M0656,Aversion,Appreciation,0,5,0.0
M0656,Neutral,Aversion,1,17,0.058823529411764705
M0656,Neutral,Neutral,15,17,0.8823529411764706
M0656,Neutral,Appreciation,1,17,0.058823529411764705
M0656,Appreciation,Aversion,0,3,0.0
M0656,Appreciation,Neutral,1,3,0.3333333333333333
M0656,Appreciation,Appreciation,2,3,0.6666666666666666
M0657,Aversion,Aversion,13,16,0.8125
M0657,Aversion,Neutral,3,16,0.1875
M0657,Aversion,Appreciation,0,16,0.0
M0657,Neutral,Aversion,3,7,0.42857142857142855
M0657,Neutral,Neutral,3,7,0.42857142857142855
M0657,Neutral,Appreciation,1,7,0.14285714285714285
M0657,Appreciation,Aversion,0,2,0.0
M0657,Appreciation,Neutral,0,2,0.0
M0657,Appreciation,Appreciation,2,2,1.0
M0658,Aversion,Aversion,1,3,0.3333333333333333
M0658,Aversion,Neutral,2,3,0.6666666666666666
M0658,Aversion,Appreciation,0,3,0.0
M0658,Neutral,Aversion,2,14,0.14285714285714285
M0658,Neutral,Neutral,11,14,0.7857142857142857
M0658,Neutral,Appreciation,1,14,0.07142857142857142
M0658,Appreciation,Aversion,0,8,0.0
M0658,Appreciation,Neutral,1,8,0.125
M0658,Appreciation,Appreciation,7,8,0.875
M0659,Aversion,Aversion,3,4,0.75
M0659,Aversion,Neutral,1,4,0.25
M0659,Aversion,Appreciation,0,4,0.0
M0659,Neutral,Aversion,2,13,0.15384615384615385
M0659,Neutral,Neutral,10,13,0.7692307692307693
M0659,Neutral,Appreciation,1,13,0.07692307692307693
M0659,Appreciation,Aversion,0,8,0.0
M0659,Appreciation,Neutral,1,8,0.125
M0659,Appreciation,Appreciation,7,8,0.875
M0660,Aversion,Aversion,3,7,0.42857142857142855
M0660,Aversion,Neutral,4,7,0.5714285714285714
M0660,Aversion,Appreciation,0,7,0.0
M0660,Neutral,Aversion,4,9,0.4444444444444444
M0660,Neutral,Neutral,4,9,0.4444444444444444
M0660,Neutral,Appreciation,1,9,0.1111111111111111
M0660,Appreciation,Aversion,0,9,0.0
M0660,Appreciation,Neutral,0,9,0.0
M0660,Appreciation,Appreciation,9,9,1.0
M0661,Aversion,Aversion,13,14,0.9285714285714286
M0661,Aversion,Neutral,1,14,0.07142857142857142
M0661,Aversion,Appreciation,0,14,0.0
M0661,Neutral,Aversion,2,11,0.18181818181818182
M0661,Neutral,Neutral,9,11,0.8181818181818182
M0661,Neutral,Appreciation,0,11,0.0
M0661,Appreciation,Aversion,0,0,
M0661,Appreciation,Neutral,0,0,
M0661,Appreciation,Appreciation,0,0,
M0662,Aversion,Aversion,7,13,0.5384615384615384
M0662,Aversion,Neutral,5,13,0.38461538461538464
M0662,Aversion,Appreciation,1,13,0.07692307692307693
M0662,Neutral,Aversion,7,10,0.7
M0662,Neutral,Neutral,3,10,0.3
M0662,Neutral,Appreciation,0,10,0.0
M0662,Appreciation,Aversion,0,2,0.0
M0662,Appreciation,Neutral,1,2,0.5
M0662,Appreciation,Appreciation,1,2,0.5
M0663,Aversion,Aversion,0,0,
M0663,Aversion,Neutral,0,0,
M0663,Aversion,Appreciation,0,0,
M0663,Neutral,Aversion,0,11,0.0
M0663,Neutral,Neutral,9,11,0.8181818181818182
M0663,Neutral,Appreciation,2,11,0.18181818181818182
M0663,Appreciation,Aversion,0,14,0.0
M0663,Appreciation,Neutral,2,14,0.14285714285714285
M0663,Appreciation,Appreciation,12,14,0.8571428571428571
M0664,Aversion,Aversion,6,11,0.5454545454545454
M0664,Aversion,Neutral,5,11,0.45454545454545453
M0664,Aversion,Appreciation,0,11,0.0
M0664,Neutral,Aversion,5,8,0.625
M0664,Neutral,Neutral,2,8,0.25
M0664,Neutral,Appreciation,1,8,0.125
M0664,Appreciation,Aversion,0,6,0.0
M0664,Appreciation,Neutral,0,6,0.0
M0664,Appreciation,Appreciation,6,6,1.0
M0665,Aversion,Aversion,11,16,0.6875
M0665,Aversion,Neutral,5,16,0.3125
M0665,Aversion,Appreciation,0,16,0.0
M0665,Neutral,Aversion,6,9,0.6666666666666666
M0665,Neutral,Neutral,3,9,0.3333333333333333
M0665,Neutral,Appreciation,0,9,0.0
M0665,Appreciation,Aversion,0,0,
M0665,Appreciation,Neutral,0,0,
M0665,Appreciation,Appreciation,0,0,
M0666,Aversion,Aversion,4,8,0.5
M0666,Aversion,Neutral,3,8,0.375
M0666,Aversion,Appreciation,1,8,0.125
M0666,Neutral,Aversion,5,10,0.5
M0666,Neutral,Neutral,5,10,0.5
M0666,Neutral,Appreciation,0,10,0.0
M0666,Appreciation,Aversion,0,7,0.0
M0666,Appreciation,Neutral,1,7,0.14285714285714285
M0666,Appreciation,Appreciation,6,7,0.8571428571428571
M0667,Aversion,Aversion,7,10,0.7
M0667,Aversion,Neutral,3,10,0.3
M0667,Aversion,Appreciation,0,10,0.0
M0667,Neutral,Aversion,4,13,0.3076923076923077
M0667,Neutral,Neutral,8,13,0.6153846153846154
M0667,Neutral,Appreciation,1,13,0.07692307692307693
M0667,Appreciation,Aversion,0,2,0.0
M0667,Appreciation,Neutral,1,2,0.5
M0667,Appreciation,Appreciation,1,2,0.5
M0668,Aversion,Aversion,6,8,0.75
M0668,Aversion,Neutral,2,8,0.25
M0668,Aversion,Appreciation,0,8,0.0
M0668,Neutral,Aversion,2,12,0.16666666666666666
M0668,Neutral,Neutral,8,12,0.6666666666666666
M0668,Neutral,Appreciation,2,12,0.16666666666666666
M0668,Appreciation,Aversion,0,5,0.0
M0668,Appreciation,Neutral,1,5,0.2
M0668,Appreciation,Appreciation,4,5,0.8
M0669,Aversion,Aversion,3,5,0.6
M0669,Aversion,Neutral,2,5,0.4
M0669,Aversion,Appreciation,0,5,0.0
M0669,Neutral,Aversion,3,15,0.2
M0669,Neutral,Neutral,11,15,0.7333333333333333
M0669,Neutral,Appreciation,1,15,0.06666666666666667
M0669,Appreciation,Aversion,0,5,0.0
M0669,Appreciation,Neutral,1,5,0.2
M0669,Appreciation,Appreciation,4,5,0.8
M0670,Aversion,Aversion,7,13,0.5384615384615384
M0670,Aversion,Neutral,5,13,0.38461538461538464
M0670,Aversion,Appreciation,1,13,0.07692307692307693
M0670,Neutral,Aversion,6,8,0.75
M0670,Neutral,Neutral,2,8,0.25
M0670,Neutral,Appreciation,0,8,0.0
M0670,Appreciation,Aversion,0,4,0.0
M0670,Appreciation,Neutral,1,4,0.25
M0670,Appreciation,Appreciation,3,4,0.75
M0671,Aversion,Aversion,10,15,0.6666666666666666
M0671,Aversion,Neutral,5,15,0.3333333333333333
M0671,Aversion,Appreciation,0,15,0.0
M0671,Neutral,Aversion,6,10,0.6
M0671,Neutral,Neutral,4,10,0.4
M0671,Neutral,Appreciation,0,10,0.0
M0671,Appreciation,Aversion,0,0,
M0671,Appreciation,Neutral,0,0,
M0671,Appreciation,Appreciation,0,0,
M0672,Aversion,Aversion,5,6,0.8333333333333334
M0672,Aversion,Neutral,1,6,0.16666666666666666
M0672,Aversion,Appreciation,0,6,0.0
M0672,Neutral,Aversion,1,16,0.0625
M0672,Neutral,Neutral,14,16,0.875
M0672,Neutral,Appreciation,1,16,0.0625
M0672,Appreciation,Aversion,0,3,0.0
M0672,Appreciation,Neutral,0,3,0.0
M0672,Appreciation,Appreciation,3,3,1.0
M0673,Aversion,Aversion,10,12,0.8333333333333334
M0673,Aversion,Neutral,2,12,0.16666666666666666
M0673,Aversion,Appreciation,0,12,0.0
M0673,Neutral,Aversion,3,13,0.23076923076923078
M0673,Neutral,Neutral,10,13,0.7692307692307693
M0673,Neutral,Appreciation,0,13,0.0
M0673,Appreciation,Aversion,0,0,
M0673,Appreciation,Neutral,0,0,
M0673,Appreciation,Appreciation,0,0,
M0674,Aversion,Aversion,8,12,0.6666666666666666
M0674,Aversion,Neutral,4,12,0.3333333333333333
M0674,Aversion,Appreciation,0,12,0.0
M0674,Neutral,Aversion,4,13,0.3076923076923077
M0674,Neutral,Neutral,9,13,0.6923076923076923
M0674,Neutral,Appreciation,0,13,0.0
M0674,Appreciation,Aversion,0,0,
M0674,Appreciation,Neutral,0,0,
M0674,Appreciation,Appreciation,0,0,
M0675,Aversion,Aversion,0,1,0.0
M0675,Aversion,Neutral,1,1,1.0
M0675,Aversion,Appreciation,0,1,0.0
M0675,Neutral,Aversion,1,14,0.07142857142857142
M0675,Neutral,Neutral,12,14,0.8571428571428571
M0675,Neutral,Appreciation,1,14,0.07142857142857142
M0675,Appreciation,Aversion,0,10,0.0
M0675,Appreciation,Neutral,1,10,0.1
M0675,Appreciation,Appreciation,9,10,0.9
M0676,Aversion,Aversion,15,18,0.8333333333333334
M0676,Aversion,Neutral,3,18,0.16666666666666666
M0676,Aversion,Appreciation,0,18,0.0
M0676,Neutral,Aversion,4,7,0.5714285714285714
M0676,Neutral,Neutral,3,7,0.42857142857142855
M0676,Neutral,Appreciation,0,7,0.0
M0676,Appreciation,Aversion,0,0,
M0676,Appreciation,Neutral,0,0,
M0676,Appreciation,Appreciation,0,0,
M0677,Aversion,Aversion,1,2,0.5
M0677,Aversion,Neutral,1,2,0.5
M0677,Aversion,Appreciation,0,2,0.0
M0677,Neutral,Aversion,1,14,0.07142857142857142
M0677,Neutral,Neutral,12,14,0.8571428571428571
M0677,Neutral,Appreciation,1,14,0.07142857142857142
M0677,Appreciation,Aversion,0,9,0.0
M0677,Appreciation,Neutral,0,9,0.0
M0677,Appreciation,Appreciation,9,9,1.0
M0678,Aversion,Aversion,10,15,0.6666666666666666
M0678,Aversion,Neutral,5,15,0.3333333333333333
M0678,Aversion,Appreciation,0,15,0.0
M0678,Neutral,Aversion,5,10,0.5
M0678,Neutral,Neutral,5,10,0.5
M0678,Neutral,Appreciation,0,10,0.0
M0678,Appreciation,Aversion,0,0,
M0678,Appreciation,Neutral,0,0,
M0678,Appreciation,Appreciation,0,0,
M0679,Aversion,Aversion,6,10,0.6
M0679,Aversion,Neutral,4,10,0.4
M0679,Aversion,Appreciation,0,10,0.0
M0679,Neutral,Aversion,3,9,0.3333333333333333
M0679,Neutral,Neutral,5,9,0.5555555555555556
M0679,Neutral,Appreciation,1,9,0.1111111111111111
M0679,Appreciation,Aversion,0,6,0.0
M0679,Appreciation,Neutral,1,6,0.16666666666666666
M0679,Appreciation,Appreciation,5,6,0.8333333333333334
M0680,Aversion,Aversion,0,3,0.0
M0680,Aversion,Neutral,3,3,1.0
M0680,Aversion,Appreciation,0,3,0.0
M0680,Neutral,Aversion,3,11,0.2727272727272727
M0680,Neutral,Neutral,7,11,0.6363636363636364
M0680,Neutral,Appreciation,1,11,0.09090909090909091
M0680,Appreciation,Aversion,0,11,0.0
M0680,Appreciation,Neutral,0,11,0.0
M0680,Appreciation,Appreciation,11,11,1.0
M0681,Aversion,Aversion,16,19,0.8421052631578947
M0681,Aversion,Neutral,3,19,0.15789473684210525
M0681,Aversion,Appreciation,0,19,0.0
M0681,Neutral,Aversion,3,6,0.5
M0681,Neutral,Neutral,3,6,0.5
M0681,Neutral,Appreciation,0,6,0.0
M0681,Appreciation,Aversion,0,0,
M0681,Appreciation,Neutral,0,0,
M0681,Appreciation,Appreciation,0,0,
M0682,Aversion,Aversion,3,5,0.6
M0682,Aversion,Neutral,2,5,0.4
M0682,Aversion,Appreciation,0,5,0.0
M0682,Neutral,Aversion,2,8,0.25
M0682,Neutral,Neutral,5,8,0.625
M0682,Neutral,Appreciation,1,8,0.125
M0682,Appreciation,Aversion,0,12,0.0
M0682,Appreciation,Neutral,0,12,0.0
M0682,Appreciation,Appreciation,12,12,1.0
M0683,Aversion,Aversion,12,15,0.8
M0683,Aversion,Neutral,3,15,0.2
M0683,Aversion,Appreciation,0,15,0.0
M0683,Neutral,Aversion,4,10,0.4
M0683,Neutral,Neutral,6,10,0.6
M0683,Neutral,Appreciation,0,10,0.0
M0683,Appreciation,Aversion,0,0,
M0683,Appreciation,Neutral,0,0,
M0683,Appreciation,Appreciation,0,0,
M0684,Aversion,Aversion,2,5,0.4
M0684,Aversion,Neutral,3,5,0.6
M0684,Aversion,Appreciation,0,5,0.0
M0684,Neutral,Aversion,3,14,0.21428571428571427
M0684,Neutral,Neutral,10,14,0.7142857142857143
M0684,Neutral,Appreciation,1,14,0.07142857142857142
M0684,Appreciation,Aversion,0,6,0.0
M0684,Appreciation,Neutral,1,6,0.16666666666666666
M0684,Appreciation,Appreciation,5,6,0.8333333333333334
M0685,Aversion,Aversion,0,0,
M0685,Aversion,Neutral,0,0,
M0685,Aversion,Appreciation,0,0,
M0685,Neutral,Aversion,0,11,0.0
M0685,Neutral,Neutral,10,11,0.9090909090909091
M0685,Neutral,Appreciation,1,11,0.09090909090909091
M0685,Appreciation,Aversion,0,14,0.0
M0685,Appreciation,Neutral,0,14,0.0
M0685,Appreciation,Appreciation,14,14,1.0
M0686,Aversion,Aversion,2,6,0.3333333333333333
M0686,Aversion,Neutral,4,6,0.6666666666666666
M0686,Aversion,Appreciation,0,6,0.0
M0686,Neutral,Aversion,4,11,0.36363636363636365
M0686,Neutral,Neutral,6,11,0.5454545454545454
M0686,Neutral,Appreciation,1,11,0.09090909090909091
M0686,Appreciation,Aversion,0,8,0.0
M0686,Appreciation,Neutral,0,8,0.0
M0686,Appreciation,Appreciation,8,8,1.0
M0687,Aversion,Aversion,11,15,0.7333333333333333
M0687,Aversion,Neutral,4,15,0.26666666666666666
M0687,Aversion,Appreciation,0,15,0.0
M0687,Neutral,Aversion,5,10,0.5
M0687,Neutral,Neutral,5,10,0.5
M0687,Neutral,Appreciation,0,10,0.0
M0687,Appreciation,Aversion,0,0,
M0687,Appreciation,Neutral,0,0,
M0687,Appreciation,Appreciation,0,0,
M0688,Aversion,Aversion,6,11,0.5454545454545454
M0688,Aversion,Neutral,5,11,0.45454545454545453
M0688,Aversion,Appreciation,0,11,0.0
M0688,Neutral,Aversion,5,14,0.35714285714285715
M0688,Neutral,Neutral,9,14,0.6428571428571429
M0688,Neutral,Appreciation,0,14,0.0
M0688,Appreciation,Aversion,0,0,
M0688,Appreciation,Neutral,0,0,
M0688,Appreciation,Appreciation,0,0,
M0689,Aversion,Aversion,6,10,0.6
M0689,Aversion,Neutral,4,10,0.4
M0689,Aversion,Appreciation,0,10,0.0
M0689,Neutral,Aversion,5,10,0.5
M0689,Neutral,Neutral,4,10,0.4
M0689,Neutral,Appreciation,1,10,0.1
M0689,Appreciation,Aversion,0,5,0.0
M0689,Appreciation,Neutral,1,5,0.2
M0689,Appreciation,Appreciation,4,5,0.8
M0690,Aversion,Aversion,12,15,0.8
M0690,Aversion,Neutral,3,15,0.2
M0690,Aversion,Appreciation,0,15,0.0
M0690,Neutral,Aversion,4,8,0.5
M0690,Neutral,Neutral,3,8,0.375
M0690,Neutral,Appreciation,1,8,0.125
M0690,Appreciation,Aversion,0,2,0.0
M0690,Appreciation,Neutral,1,2,0.5
M0690,Appreciation,Appreciation,1,2,0.5
M0691,Aversion,Aversion,4,7,0.5714285714285714
M0691,Aversion,Neutral,3,7,0.42857142857142855
M0691,Aversion,Appreciation,0,7,0.0
M0691,Neutral,Aversion,4,15,0.26666666666666666
M0691,Neutral,Neutral,10,15,0.6666666666666666
M0691,Neutral,Appreciation,1,15,0.06666666666666667
M0691,Appreciation,Aversion,0,3,0.0
M0691,Appreciation,Neutral,1,3,0.3333333333333333
M0691,Appreciation,Appreciation,2,3,0.6666666666666666
M0692,Aversion,Aversion,16,17,0.9411764705882353
M0692,Aversion,Neutral,0,17,0.0
M0692,Aversion,Appreciation,1,17,0.058823529411764705
M0692,Neutral,Aversion,2,7,0.2857142857142857
M0692,Neutral,Neutral,5,7,0.7142857142857143
M0692,Neutral,Appreciation,0,7,0.0
M0692,Appreciation,Aversion,0,1,0.0
M0692,Appreciation,Neutral,1,1,1.0
M0692,Appreciation,Appreciation,0,1,0.0
M0693,Aversion,Aversion,8,10,0.8
M0693,Aversion,Neutral,2,10,0.2
M0693,Aversion,Appreciation,0,10,0.0
M0693,Neutral,Aversion,2,14,0.14285714285714285
M0693,Neutral,Neutral,11,14,0.7857142857142857
M0693,Neutral,Appreciation,1,14,0.07142857142857142
M0693,Appreciation,Aversion,0,1,0.0
M0693,Appreciation,Neutral,1,1,1.0
M0693,Appreciation,Appreciation,0,1,0.0
M0694,Aversion,Aversion,7,8,0.875
M0694,Aversion,Neutral,1,8,0.125
M0694,Aversion,Appreciation,0,8,0.0
M0694,Neutral,Aversion,2,15,0.13333333333333333
M0694,Neutral,Neutral,12,15,0.8
M0694,Neutral,Appreciation,1,15,0.06666666666666667
M0694,Appreciation,Aversion,0,2,0.0
M0694,Appreciation,Neutral,1,2,0.5
M0694,Appreciation,Appreciation,1,2,0.5
M0695,Aversion,Aversion,1,3,0.3333333333333333
M0695,Aversion,Neutral,2,3,0.6666666666666666
M0695,Aversion,Appreciation,0,3,0.0
M0695,Neutral,Aversion,2,12,0.16666666666666666
M0695,Neutral,Neutral,9,12,0.75
M0695,Neutral,Appreciation,1,12,0.08333333333333333
M0695,Appreciation,Aversion,0,10,0.0
M0695,Appreciation,Neutral,0,10,0.0
M0695,Appreciation,Appreciation,10,10,1.0
M0696,Aversion,Aversion,7,11,0.6363636363636364
M0696,Aversion,Neutral,3,11,0.2727272727272727
M0696,Aversion,Appreciation,1,11,0.09090909090909091
M0696,Neutral,Aversion,5,13,0.38461538461538464
M0696,Neutral,Neutral,8,13,0.6153846153846154
M0696,Neutral,Appreciation,0,13,0.0
M0696,Appreciation,Aversion,0,1,0.0
M0696,Appreciation,Neutral,1,1,1.0
M0696,Appreciation,Appreciation,0,1,0.0
M0697,Aversion,Aversion,9,11,0.8181818181818182
M0697,Aversion,Neutral,2,11,0.18181818181818182
M0697,Aversion,Appreciation,0,11,0.0
M0697,Neutral,Aversion,3,12,0.25
M0697,Neutral,Neutral,8,12,0.6666666666666666
M0697,Neutral,Appreciation,1,12,0.08333333333333333
M0697,Appreciation,Aversion,0,2,0.0
M0697,Appreciation,Neutral,1,2,0.5
M0697,Appreciation,Appreciation,1,2,0.5
M0698,Aversion,Aversion,8,9,0.8888888888888888
M0698,Aversion,Neutral,1,9,0.1111111111111111
M0698,Aversion,Appreciation,0,9,0.0
M0698,Neutral,Aversion,2,16,0.125
M0698,Neutral,Neutral,14,16,0.875
M0698,Neutral,Appreciation,0,16,0.0
M0698,Appreciation,Aversion,0,0,
M0698,Appreciation,Neutral,0,0,
M0698,Appreciation,Appreciation,0,0,
M0699,Aversion,Aversion,2,3,0.6666666666666666
M0699,Aversion,Neutral,1,3,0.3333333333333333
M0699,Aversion,Appreciation,0,3,0.0
M0699,Neutral,Aversion,1,11,0.09090909090909091
M0699,Neutral,Neutral,8,11,0.7272727272727273
M0699,Neutral,Appreciation,2,11,0.18181818181818182
M0699,Appreciation,Aversion,0,11,0.0
M0699,Appreciation,Neutral,1,11,0.09090909090909091
M0699,Appreciation,Appreciation,10,11,0.9090909090909091
M0700,Aversion,Aversion,3,6,0.5
M0700,Aversion,Neutral,3,6,0.5
M0700,Aversion,Appreciation,0,6,0.0
M0700,Neutral,Aversion,3,10,0.3
M0700,Neutral,Neutral,6,10,0.6
M0700,Neutral,Appreciation,1,10,0.1
M0700,Appreciation,Aversion,0,9,0.0
M0700,Appreciation,Neutral,0,9,0.0
M0700,Appreciation,Appreciation,9,9,1.0
M0701,Aversion,Aversion,6,10,0.6
M0701,Aversion,Neutral,3,10,0.3
M0701,Aversion,Appreciation,1,10,0.1
M0701,Neutral,Aversion,4,14,0.2857142857142857
M0701,Neutral,Neutral,9,14,0.6428571428571429
M0701,Neutral,Appreciation,1,14,0.07142857142857142
M0701,Appreciation,Aversion,0,1,0.0
M0701,Appreciation,Neutral,1,1,1.0
M0701,Appreciation,Appreciation,0,1,0.0
M0702,Aversion,Aversion,7,9,0.7777777777777778
M0702,Aversion,Neutral,2,9,0.2222222222222222
M0702,Aversion,Appreciation,0,9,0.0
M0702,Neutral,Aversion,3,11,0.2727272727272727
M0702,Neutral,Neutral,7,11,0.6363636363636364
M0702,Neutral,Appreciation,1,11,0.09090909090909091
M0702,Appreciation,Aversion,0,5,0.0
M0702,Appreciation,Neutral,1,5,0.2
M0702,Appreciation,Appreciation,4,5,0.8
M0703,Aversion,Aversion,7,9,0.7777777777777778
M0703,Aversion,Neutral,2,9,0.2222222222222222
M0703,Aversion,Appreciation,0,9,0.0
M0703,Neutral,Aversion,2,11,0.18181818181818182
M0703,Neutral,Neutral,8,11,0.7272727272727273
M0703,Neutral,Appreciation,1,11,0.09090909090909091
M0703,Appreciation,Aversion,0,5,0.0
M0703,Appreciation,Neutral,1,5,0.2
M0703,Appreciation,Appreciation,4,5,0.8
M0704,Aversion,Aversion,5,8,0.625
M0704,Aversion,Neutral,2,8,0.25
M0704,Aversion,Appreciation,1,8,0.125
M0704,Neutral,Aversion,4,15,0.26666666666666666
M0704,Neutral,Neutral,11,15,0.7333333333333333
M0704,Neutral,Appreciation,0,15,0.0
M0704,Appreciation,Aversion,0,2,0.0
M0704,Appreciation,Neutral,1,2,0.5
M0704,Appreciation,Appreciation,1,2,0.5
M0705,Aversion,Aversion,7,8,0.875
M0705,Aversion,Neutral,0,8,0.0
M0705,Aversion,Appreciation,1,8,0.125
M0705,Neutral,Aversion,1,14,0.07142857142857142
M0705,Neutral,Neutral,12,14,0.8571428571428571
M0705,Neutral,Appreciation,1,14,0.07142857142857142
M0705,Appreciation,Aversion,0,3,0.0
M0705,Appreciation,Neutral,1,3,0.3333333333333333
M0705,Appreciation,Appreciation,2,3,0.6666666666666666
M0706,Aversion,Aversion,13,17,0.7647058823529411
M0706,Aversion,Neutral,4,17,0.23529411764705882
M0706,Aversion,Appreciation,0,17,0.0
M0706,Neutral,Aversion,4,6,0.6666666666666666
M0706,Neutral,Neutral,1,6,0.16666666666666666
M0706,Neutral,Appreciation,1,6,0.16666666666666666
M0706,Appreciation,Aversion,0,2,0.0
M0706,Appreciation,Neutral,0,2,0.0
M0706,Appreciation,Appreciation,2,2,1.0
M0707,Aversion,Aversion,10,12,0.8333333333333334
M0707,Aversion,Neutral,2,12,0.16666666666666666
M0707,Aversion,Appreciation,0,12,0.0
M0707,Neutral,Aversion,2,10,0.2
M0707,Neutral,Neutral,7,10,0.7
M0707,Neutral,Appreciation,1,10,0.1
M0707,Appreciation,Aversion,0,3,0.0
M0707,Appreciation,Neutral,0,3,0.0
M0707,Appreciation,Appreciation,3,3,1.0
M0708,Aversion,Aversion,10,14,0.7142857142857143
M0708,Aversion,Neutral,4,14,0.2857142857142857
M0708,Aversion,Appreciation,0,14,0.0
M0708,Neutral,Aversion,4,10,0.4
M0708,Neutral,Neutral,5,10,0.5
M0708,Neutral,Appreciation,1,10,0.1
M0708,Appreciation,Aversion,1,1,1.0
M0708,Appreciation,Neutral,0,1,0.0
M0708,Appreciation,Appreciation,0,1,0.0
M0709,Aversion,Aversion,11,11,1.0
M0709,Aversion,Neutral,0,11,0.0
M0709,Aversion,Appreciation,0,11,0.0
M0709,Neutral,Aversion,1,14,0.07142857142857142
M0709,Neutral,Neutral,13,14,0.9285714285714286
M0709,Neutral,Appreciation,0,14,0.0
M0709,Appreciation,Aversion,0,0,
M0709,Appreciation,Neutral,0,0,
M0709,Appreciation,Appreciation,0,0,
M0710,Aversion,Aversion,14,17,0.8235294117647058
M0710,Aversion,Neutral,3,17,0.17647058823529413
M0710,Aversion,Appreciation,0,17,0.0
M0710,Neutral,Aversion,3,5,0.6
M0710,Neutral,Neutral,1,5,0.2
M0710,Neutral,Appreciation,1,5,0.2
M0710,Appreciation,Aversion,0,3,0.0
M0710,Appreciation,Neutral,0,3,0.0
M0710,Appreciation,Appreciation,3,3,1.0
