manager_id,n_periods,decoded_state_sequence,dominant_state,aversion_periods,aversion_share,neutral_periods,neutral_share,appreciation_periods,appreciation_share,upward_transitions,downward_transitions,same_state_transitions,net_state_movement,neutral_to_appreciation_rate,neutral_to_aversion_rate,neutral_persistence_rate,appreciation_persistence_rate,appreciation_to_neutral_rate,aversion_to_neutral_rate,aversion_persistence_rate
M0666,26,N A A A N A A N N N A A N N A P P P P P P P N N N A,Neutral,9,0.34615384615384615,10,0.38461538461538464,7,0.2692307692307692,4,6,15,-1,0.0,0.5,0.5,0.8571428571428571,0.14285714285714285,0.375,0.5
M0667,26,N N A A N N N N N A N N A A A A N N P P N N A A A A,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,4,5,16,-1,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.5,0.5,0.3,0.7
M0668,26,N N N N N N A A A A N A A A A N P N N N N P P P P P,Neutral,8,0.3076923076923077,12,0.46153846153846156,6,0.23076923076923078,4,3,18,1,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8,0.2,0.25,0.75
M0669,26,N N N N N N N N N N A A N N N P P P P P N A N A A A,Neutral,6,0.23076923076923078,15,0.5769230769230769,5,0.19230769230769232,3,4,18,-1,0.06666666666666667,0.2,0.7333333333333333,0.8,0.2,0.4,0.6
M0670,26,N A A N N N A N A N A N A A A N A A A A A P P P P N,Aversion,13,0.5,9,0.34615384615384615,4,0.15384615384615385,6,7,12,0,0.0,0.75,0.25,0.75,0.25,0.38461538461538464,0.5384615384615384
M0671,26,N N N A N A A A A N A A N N N A N A A A A N A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,5,6,14,-1,0.0,0.6,0.4,,,0.3333333333333333,0.6666666666666666
M0672,26,N N N N N N N N N N N N N N N A A A A A A N P P P P,Neutral,6,0.23076923076923078,16,0.6153846153846154,4,0.15384615384615385,2,1,22,1,0.0625,0.0625,0.875,1.0,0.0,0.16666666666666666,0.8333333333333334
M0673,26,N N N N N N N N N N N A A A A N A A A N A A A A A A,Neutral,13,0.5,13,0.5,0,0.0,2,3,20,-1,0.0,0.23076923076923078,0.7692307692307693,,,0.16666666666666666,0.8333333333333334
M0674,26,N N A N N N N N N N N N A A N A A A A A A A N A A N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,4,4,17,0,0.0,0.3076923076923077,0.6923076923076923,,,0.3333333333333333,0.6666666666666666
M0675,26,N N N N A N N N N N N N N N P P P P P P P P P P N N,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,2,2,21,0,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.9,0.1,1.0,0.0
M0676,26,N N N A A A A A A A A N A A A N A N N A A A A A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,3,4,18,-1,0.0,0.5714285714285714,0.42857142857142855,,,0.16666666666666666,0.8333333333333334
M0677,26,N N N N N N N N N N N N A A N N P P P P P P P P P P,Neutral,2,0.07692307692307693,14,0.5384615384615384,10,0.38461538461538464,2,1,22,1,0.07142857142857142,0.07142857142857142,0.8571428571428571,1.0,0.0,0.5,0.5
M0678,26,N N N N A A A A N N N A A A N A A A A N A A N A A N,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,5,5,15,0,0.0,0.5,0.5,,,0.3333333333333333,0.6666666666666666
M0679,26,A N A A A N N A A A A N A A N N N N N P P P P P P N,Aversion,10,0.38461538461538464,10,0.38461538461538464,6,0.23076923076923078,5,4,16,1,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.8333333333333334,0.16666666666666666,0.4,0.6
M0680,26,N N N A N N A N N N N A N N P P P P P P P P P P P P,Appreciation,3,0.11538461538461539,11,0.4230769230769231,12,0.46153846153846156,4,3,18,1,0.09090909090909091,0.2727272727272727,0.6363636363636364,1.0,0.0,1.0,0.0
M0681,26,N N N A N N A A A A A A A A A A A A A N A A A A A N,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,3,3,19,0,0.0,0.5,0.5,,,0.15789473684210525,0.8421052631578947
M0682,26,N N N N N A A A A N A N N P P P P P P P P P P P P P,Appreciation,5,0.19230769230769232,8,0.3076923076923077,13,0.5,3,2,20,1,0.125,0.25,0.625,1.0,0.0,0.4,0.6
M0683,26,N A N A A A N A A A A A N N N N N N N A A A A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,3,4,18,-1,0.0,0.4,0.6,,,0.2,0.8
M0684,26,N N A N N N A A A N N N N N P P P P P P N N N N A N,Neutral,5,0.19230769230769232,15,0.5769230769230769,6,0.23076923076923078,4,4,17,0,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.8333333333333334,0.16666666666666666,0.6,0.4
M0685,26,N N N N N N N N N N N P P P P P P P P P P P P P P P,Appreciation,0,0.0,11,0.4230769230769231,15,0.5769230769230769,1,0,24,1,0.09090909090909091,0.0,0.9090909090909091,1.0,0.0,,
M0686,26,N N N N A N A A A N A N A N N N N P P P P P P P P P,Neutral,6,0.23076923076923078,11,0.4230769230769231,9,0.34615384615384615,5,4,16,1,0.09090909090909091,0.36363636363636365,0.5454545454545454,1.0,0.0,0.6666666666666666,0.3333333333333333
M0687,26,N N A A N N N N A N A N A A A A A A A A A A A N N A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,4,5,16,-1,0.0,0.5,0.5,,,0.26666666666666666,0.7333333333333333
M0688,26,N A N N A A N A A N N N N N N N N A A A N A A A N N,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,5,15,0,0.0,0.35714285714285715,0.6428571428571429,,,0.45454545454545453,0.5454545454545454
M0689,26,N N A A N A N A A N N P P P P P N N N A A A A N A A,Aversion,11,0.4230769230769231,10,0.38461538461538464,5,0.19230769230769232,5,6,14,-1,0.1,0.5,0.4,0.8,0.2,0.4,0.6
M0690,26,N A A A A A N A A N N N A A A A A A N P P N N A A A,Aversion,16,0.6153846153846154,8,0.3076923076923077,2,0.07692307692307693,4,5,16,-1,0.125,0.5,0.375,0.5,0.5,0.2,0.8
M0691,26,N N A A N A N N N N N N N N N N A A N P P P N A A A,Neutral,8,0.3076923076923077,15,0.5769230769230769,3,0.11538461538461539,4,5,16,-1,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.42857142857142855,0.5714285714285714
M0692,26,N N N N N N A A A A A A A A A A A A A P N A A A A A,Aversion,18,0.6923076923076923,7,0.2692307692307692,1,0.038461538461538464,1,3,21,-1,0.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,0.9411764705882353
M0693,26,N N A A A A A A A A N N N N P N N N N N N N N A A N,Neutral,10,0.38461538461538464,15,0.5769230769230769,1,0.038461538461538464,3,3,19,0,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.0,1.0,0.2,0.8
M0694,26,N A N N N N N N N N N N N N P P N N A A A A A A A A,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,2,3,20,-1,0.06666666666666667,0.13333333333333333,0.8,0.5,0.5,0.125,0.875
M0695,26,N N N N N N A A N N N N A N N P P P P P P P P P P P,Neutral,3,0.11538461538461539,12,0.46153846153846156,11,0.4230769230769231,3,2,20,1,0.08333333333333333,0.16666666666666666,0.75,1.0,0.0,0.6666666666666666,0.3333333333333333
M0696,26,N N N N A A A A A N A N N N N A N A P N N N A A A A,Neutral,12,0.46153846153846156,13,0.5,1,0.038461538461538464,4,6,15,-1,0.0,0.38461538461538464,0.6153846153846154,0.0,1.0,0.2727272727272727,0.6363636363636364
M0697,26,N N N N N N N N N A A A A N A A N P P N A A A A A A,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,3,4,18,-1,0.08333333333333333,0.25,0.6666666666666666,0.5,0.5,0.18181818181818182,0.8181818181818182
M0698,26,N N N N N N N N N N N N N N N A A A A A A A A A N A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,1,2,22,-1,0.0,0.125,0.875,,,0.1111111111111111,0.8888888888888888
M0699,26,N N N N N A A A N N N N P P P P P P P P N N P P P P,Appreciation,3,0.11538461538461539,11,0.4230769230769231,12,0.46153846153846156,3,2,20,1,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.9090909090909091,0.09090909090909091,0.3333333333333333,0.6666666666666666
M0700,26,N N N A A A A N A N N N A N N N P P P P P P P P P P,Neutral,6,0.23076923076923078,10,0.38461538461538464,10,0.38461538461538464,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.5,0.5
M0701,26,N A N N N N N N N N N N A A A N A N A A A A A P N P,Neutral,10,0.38461538461538464,14,0.5384615384615384,2,0.07692307692307693,5,5,15,1,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.0,1.0,0.3,0.6
M0702,26,N N A N N N N A A A A N N N N P P P P P N A A A A A,Neutral,10,0.38461538461538464,11,0.4230769230769231,5,0.19230769230769232,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.8,0.2,0.2222222222222222,0.7777777777777778
M0703,26,N N A N N N N N N N N A A A A A A A A N P P P P P N,Neutral,9,0.34615384615384615,12,0.46153846153846156,5,0.19230769230769232,3,3,19,0,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.8,0.2,0.2222222222222222,0.7777777777777778
M0704,26,N N N N N N N N A N N A N N N N A A A A A A P P N A,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,3,5,17,-1,0.0,0.26666666666666666,0.7333333333333333,0.5,0.5,0.25,0.625
M0705,26,N N N N N N N N N N N N P P N N A A A A A A A A P P,Neutral,8,0.3076923076923077,14,0.5384615384615384,4,0.15384615384615385,2,2,21,1,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.0,0.875
M0706,26,N N A A N A A A N A A A A A A A A A N A A A N P P P,Aversion,17,0.6538461538461539,6,0.23076923076923078,3,0.11538461538461539,5,4,16,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,1.0,0.0,0.23529411764705882,0.7647058823529411
M0707,26,N N N N N N N A A A N N A A A A A A A A A N P P P P,Aversion,12,0.46153846153846156,10,0.38461538461538464,4,0.15384615384615385,3,2,20,1,0.1,0.2,0.7,1.0,0.0,0.16666666666666666,0.8333333333333334
M0708,26,N N A A A N N A N N N N A A A A N A A A N P A A A A,Aversion,15,0.5769230769230769,10,0.38461538461538464,1,0.038461538461538464,5,5,15,-1,0.1,0.4,0.5,0.0,0.0,0.2857142857142857,0.7142857142857143
M0709,26,N N N N N N N N N N N N N N A A A A A A A A A A A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,0,1,24,-1,0.0,0.07142857142857142,0.9285714285714286,,,0.0,1.0
M0710,26,N N A A N A A A N A A A A A A A A A A A A N P P P P,Aversion,17,0.6538461538461539,5,0.19230769230769232,4,0.15384615384615385,4,3,18,1,0.2,0.6,0.2,1.0,0.0,0.17647058823529413,0.8235294117647058
M0711,26,N N N N A A A A N A A N N N N P P N N N A A A A A N,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,4,4,17,0,0.08333333333333333,0.25,0.6666666666666666,0.5,0.5,0.2727272727272727,0.7272727272727273
M0712,26,N N N N A N N N N N N N A P P P P P P P P P A A A A,Neutral,6,0.23076923076923078,11,0.4230769230769231,9,0.34615384615384615,2,3,20,-1,0.0,0.18181818181818182,0.8181818181818182,0.8888888888888888,0.0,0.2,0.6
M0713,26,N N N A A N A N N A A N N A N N N N N N N A A A N N,Neutral,9,0.34615384615384615,17,0.6538461538461539,0,0.0,5,5,15,0,0.0,0.3125,0.6875,,,0.5555555555555556,0.4444444444444444
M0714,26,N N N N N N N N N A A A A A A A N P P P P P P P P P,Neutral,7,0.2692307692307692,10,0.38461538461538464,9,0.34615384615384615,2,1,22,1,0.1,0.1,0.8,1.0,0.0,0.14285714285714285,0.8571428571428571
M0715,26,N A N N N N N N N N N N P P P P P N P P N A A N P P,Neutral,3,0.11538461538461539,14,0.5384615384615384,9,0.34615384615384615,5,4,16,1,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.75,0.25,0.6666666666666666,0.3333333333333333
M0716,26,N N N N N A A A A N N N N P P P P P P N A A A A A A,Neutral,10,0.38461538461538464,10,0.38461538461538464,6,0.23076923076923078,2,3,20,-1,0.1,0.2,0.7,0.8333333333333334,0.16666666666666666,0.1111111111111111,0.8888888888888888
M0717,26,N N N N N N N N N N N N N N N P N N N P P P P P P P,Neutral,0,0.0,18,0.6923076923076923,8,0.3076923076923077,2,1,22,1,0.1111111111111111,0.0,0.8888888888888888,0.8571428571428571,0.14285714285714285,,
M0718,26,N N N A N N A A A A N N A A A A A N N N A N N A A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,4,5,16,-1,0.0,0.4166666666666667,0.5833333333333334,,,0.3076923076923077,0.6923076923076923
M0719,26,N N N N N N N N N N N N N P P P N P P P P P P P P P,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,2,1,22,1,0.14285714285714285,0.0,0.8571428571428571,0.9090909090909091,0.09090909090909091,,
M0720,26,N N A N N N N A A A N N N N N N N N A N P P P N N A,Neutral,6,0.23076923076923078,17,0.6538461538461539,3,0.11538461538461539,4,5,16,-1,0.058823529411764705,0.23529411764705882,0.7058823529411765,0.6666666666666666,0.3333333333333333,0.6,0.4
M0721,26,N A A A A N N A A N A N N A N N N N A N N P P P P P,Neutral,9,0.34615384615384615,12,0.46153846153846156,5,0.19230769230769232,6,5,14,1,0.08333333333333333,0.4166666666666667,0.5,1.0,0.0,0.5555555555555556,0.4444444444444444
M0722,26,N N N N N N N N N N N N N A A A A N A A N A A N A A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,3,4,18,-1,0.0,0.25,0.75,,,0.3333333333333333,0.6666666666666666
M0723,26,N N N N N N N N N N N A A A A A N N N A A A A N P P,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,3,2,20,1,0.06666666666666667,0.13333333333333333,0.8,1.0,0.0,0.2222222222222222,0.7777777777777778
M0724,26,N N N N A N N A A A A A A A A A A N N N N P P N A N,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,4,4,17,0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.5,0.5,0.25,0.75
M0725,26,N A N A N N A A A A N A N N N A N P P P P P P P P P,Neutral,8,0.3076923076923077,9,0.34615384615384615,9,0.34615384615384615,6,5,14,1,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0,0.0,0.625,0.375
M0726,26,N N N N A A N N N A N N N N N N N N N P P P N N P P,Neutral,3,0.11538461538461539,18,0.6923076923076923,5,0.19230769230769232,4,3,18,1,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.75,0.25,0.6666666666666666,0.3333333333333333
M0727,26,N N N N N N N A N N P P P N N N P P P P P P P P P P,Appreciation,1,0.038461538461538464,12,0.46153846153846156,13,0.5,3,2,20,1,0.16666666666666666,0.08333333333333333,0.75,0.9166666666666666,0.08333333333333333,1.0,0.0
M0728,26,N N N N N N N N N N N N N P P P N N P P P P P P P P,Neutral,0,0.0,15,0.5769230769230769,11,0.4230769230769231,2,1,22,1,0.13333333333333333,0.0,0.8666666666666667,0.9,0.1,,
M0729,26,N N N N N N N N N N N N N P P P P P P P N N N A A A,Neutral,3,0.11538461538461539,16,0.6153846153846154,7,0.2692307692307692,1,2,22,-1,0.0625,0.0625,0.875,0.8571428571428571,0.14285714285714285,0.0,1.0
M0730,26,N A A A N A A A N A A A A A A N N N A N A A N N P P,Aversion,15,0.5769230769230769,9,0.34615384615384615,2,0.07692307692307693,6,5,14,1,0.1111111111111111,0.5555555555555556,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666
M0731,26,N N A A N A N N N N N A A A A A A A A A A A A A A N,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,3,19,0,0.0,0.375,0.625,,,0.17647058823529413,0.8235294117647058
M0732,26,N N N A A A A N A N N N N A N A A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1,0.0,0.4444444444444444,0.5555555555555556,,,0.1875,0.8125
M0733,26,N N N N N N N N N N N N N P P P P N N N N A A A A A,Neutral,5,0.19230769230769232,17,0.6538461538461539,4,0.15384615384615385,1,2,22,-1,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.75,0.25,0.0,1.0
M0734,26,N A A A A N A A N N N A A A A N A A A A A N N A N A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,5,6,14,-1,0.0,0.6666666666666666,0.3333333333333333,,,0.3125,0.6875
M0735,26,N N N N N N N N N N N N P P P P P P P P P P P N N P,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,2,1,22,1,0.14285714285714285,0.0,0.8571428571428571,0.9090909090909091,0.09090909090909091,,
M0736,26,N N N N N N N N A N A N A A A A A A N N A A A N P P,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,5,4,16,1,0.07692307692307693,0.3076923076923077,0.6153846153846154,1.0,0.0,0.36363636363636365,0.6363636363636364
M0737,26,N N N N N A N A N N N N N N P P P P P P N N N N A A,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,3,4,18,-1,0.0625,0.1875,0.75,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.3333333333333333
M0738,26,N N N N N N A N A A N A N A A A A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1,0.0,0.4444444444444444,0.5555555555555556,,,0.1875,0.8125
M0739,26,N N N A N N A N N N N N N N P P P P P N N N P P N N,Neutral,2,0.07692307692307693,17,0.6538461538461539,7,0.2692307692307692,4,4,17,0,0.125,0.125,0.75,0.7142857142857143,0.2857142857142857,1.0,0.0
M0740,26,N N A A N A A A A N N A A A A N N N N N N N N N A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,3,4,18,-1,0.0,0.2857142857142857,0.7142857142857143,,,0.2727272727272727,0.7272727272727273
M0741,26,N N N N N N N N N N A A N N N N N A A N N N N N A A,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,2,3,20,-1,0.0,0.15,0.85,,,0.4,0.6
M0742,26,N N N N N N N N N P P P P P P P N N N A A A A A A A,Neutral,7,0.2692307692307692,12,0.46153846153846156,7,0.2692307692307692,1,2,22,-1,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.8571428571428571,0.14285714285714285,0.0,1.0
M0743,26,N N N N A N N N N N N N N A A A A A A N N N N N N N,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,2,2,21,0,0.0,0.1111111111111111,0.8888888888888888,,,0.2857142857142857,0.7142857142857143
M0744,26,N N N N N N A N A N A A A A N N N N N N A A N A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,4,5,16,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.4,0.6
M0745,26,N N N N N A N N N N A A N A A N N P P P P N A A A P,Neutral,8,0.3076923076923077,13,0.5,5,0.19230769230769232,5,5,15,1,0.07692307692307693,0.3076923076923077,0.6153846153846154,0.75,0.25,0.375,0.5
M0746,26,N N N N N N N P P P P P N N N N P P P P N A A A A A,Neutral,5,0.19230769230769232,12,0.46153846153846156,9,0.34615384615384615,2,3,20,-1,0.16666666666666666,0.08333333333333333,0.75,0.7777777777777778,0.2222222222222222,0.0,1.0
M0747,26,N N N N N N N N N P P N P P P P P P P P P P P P P P,Appreciation,0,0.0,10,0.38461538461538464,16,0.6153846153846154,2,1,22,1,0.2,0.0,0.8,0.9333333333333333,0.06666666666666667,,
M0748,26,N N N N N N N N N A N N N N N P P P N P P P P P P P,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,3,2,20,1,0.13333333333333333,0.06666666666666667,0.8,0.8888888888888888,0.1111111111111111,1.0,0.0
M0749,26,N N A N N N N A N A A N A N A A P P P N N N A A A A,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,5,7,13,-1,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.4,0.5
M0750,26,N N N N N N N A A N N A N N A A N N N A N N A N A N,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,6,6,13,0,0.0,0.35294117647058826,0.6470588235294118,,,0.75,0.25
M0751,26,N N N N N N N N N N N A A A N N N N N N N P P N N N,Neutral,3,0.11538461538461539,21,0.8076923076923077,2,0.07692307692307693,2,2,21,0,0.05,0.05,0.9,0.5,0.5,0.3333333333333333,0.6666666666666666
M0752,26,N A A N N A N N A N N N N N N N N P P P P P N N N P,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,5,4,16,1,0.125,0.1875,0.6875,0.8,0.2,0.75,0.25
M0753,26,N A A N N N N N N N N P P P P P P P P P P P P P P P,Appreciation,2,0.07692307692307693,9,0.34615384615384615,15,0.5769230769230769,2,1,22,1,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.0,0.0,0.5,0.5
M0754,26,N N N N N A N A A A A A N A N N N P P P P P P P P P,Neutral,7,0.2692307692307692,10,0.38461538461538464,9,0.34615384615384615,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.42857142857142855,0.5714285714285714
M0755,26,N N A A N N N A N A A A N A A A A A A A A A A N N P,Aversion,16,0.6153846153846154,9,0.34615384615384615,1,0.038461538461538464,5,4,16,1,0.1111111111111111,0.4444444444444444,0.4444444444444444,,,0.25,0.75
M0756,26,N A N A A N N N N N N N P N N N N N A N N A A A N A,Neutral,8,0.3076923076923077,17,0.6538461538461539,1,0.038461538461538464,5,6,14,-1,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.0,1.0,0.5714285714285714,0.42857142857142855
M0757,26,N A A N A A A A A A A N N P N N P P P P P N N N P P,Neutral,9,0.34615384615384615,9,0.34615384615384615,8,0.3076923076923077,5,4,16,1,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.7142857142857143,0.2857142857142857,0.2222222222222222,0.7777777777777778
M0758,26,N N N N N A A A N A A N A N N N P P P P P P P P P P,Neutral,6,0.23076923076923078,10,0.38461538461538464,10,0.38461538461538464,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.5,0.5
M0759,26,N N N N N N N A N N N N N A A A A N A N P P P N P P,Neutral,6,0.23076923076923078,15,0.5769230769230769,5,0.19230769230769232,5,4,16,1,0.13333333333333333,0.2,0.6666666666666666,0.75,0.25,0.5,0.5
M0760,26,N N N N A A A N A A N N N N N P P P P P P P P P P P,Appreciation,5,0.19230769230769232,10,0.38461538461538464,11,0.4230769230769231,3,2,20,1,0.1,0.2,0.7,1.0,0.0,0.4,0.6
M0761,26,N N N N N N A A N A A A A A A N N N A N A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,3,4,18,-1,0.0,0.36363636363636365,0.6363636363636364,,,0.21428571428571427,0.7857142857142857
M0762,26,N N N N N N A N A A A N N N A N N A A A A A A N P P,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,5,4,16,1,0.07692307692307693,0.3076923076923077,0.6153846153846154,1.0,0.0,0.36363636363636365,0.6363636363636364
M0763,26,N A A N A N A A N N A A A N A A A A A A A A A A A N,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,5,5,15,0,0.0,0.8333333333333334,0.16666666666666666,,,0.2631578947368421,0.7368421052631579
M0764,26,N A A N A A N N N N N N A A A N A A A N A A N N N N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,5,5,15,0,0.0,0.38461538461538464,0.6153846153846154,,,0.4166666666666667,0.5833333333333334
M0765,26,N A N N N N A N N N N N N N P N N P P P P P P P N A,Neutral,3,0.11538461538461539,15,0.5769230769230769,8,0.3076923076923077,4,5,16,-1,0.13333333333333333,0.2,0.6666666666666666,0.75,0.25,1.0,0.0
M0766,26,N N N N N N N A A N A N N N P P P N N A A N A A A A,Neutral,9,0.34615384615384615,14,0.5384615384615384,3,0.11538461538461539,4,5,16,-1,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.6666666666666666,0.3333333333333333,0.375,0.625
M0767,26,N N N N N N N N N N N N N A A N A P N N P P P P N A,Neutral,4,0.15384615384615385,17,0.6538461538461539,5,0.19230769230769232,3,5,17,-1,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.6,0.4,0.3333333333333333,0.3333333333333333
M0768,26,N N A N N N A N A A A N N A N N N N A N N N A A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,6,14,-1,0.0,0.4,0.6,,,0.5,0.5
M0769,26,N N N N A N N N N A N A N N N A A A N N A N P P P P,Neutral,7,0.2692307692307692,15,0.5769230769230769,4,0.15384615384615385,6,5,14,1,0.06666666666666667,0.3333333333333333,0.6,1.0,0.0,0.7142857142857143,0.2857142857142857
M0770,26,N A A N N N A A A A A N A A A A A A A A A A A N A A,Aversion,20,0.7692307692307693,6,0.23076923076923078,0,0.0,3,4,18,-1,0.0,0.6666666666666666,0.3333333333333333,,,0.15789473684210525,0.8421052631578947
M0771,26,N A N N A A A A A A N N N N A A N A A A A N A N N N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,5,5,15,0,0.0,0.45454545454545453,0.5454545454545454,,,0.35714285714285715,0.6428571428571429
M0772,26,N N N N N N N N N N N N N N N P N N N P P P P P P P,Neutral,0,0.0,18,0.6923076923076923,8,0.3076923076923077,2,1,22,1,0.1111111111111111,0.0,0.8888888888888888,0.8571428571428571,0.14285714285714285,,
M0773,26,N N N N N N A N A A A N N N P P P N N A A A A A A N,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,4,4,17,0,0.08333333333333333,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3,0.7
M0774,26,N N N N N N N N N N N N N N A N N N N P P P P P P P,Neutral,1,0.038461538461538464,18,0.6923076923076923,7,0.2692307692307692,2,1,22,1,0.05555555555555555,0.05555555555555555,0.8888888888888888,1.0,0.0,1.0,0.0
M0775,26,N N N N N N N N N N A A A A A A A A A N N A A N A N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,3,3,19,0,0.0,0.23076923076923078,0.7692307692307693,,,0.25,0.75
M0776,26,N N N N N N N N N N N N A A A A A A A A A A N P P P,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,2,1,22,1,0.07692307692307693,0.07692307692307693,0.8461538461538461,1.0,0.0,0.1,0.9
M0777,26,N N N N N A N N N N N A A N A A A N N N N N N N P P,Neutral,6,0.23076923076923078,18,0.6923076923076923,2,0.07692307692307693,4,3,18,1,0.05555555555555555,0.16666666666666666,0.7777777777777778,1.0,0.0,0.5,0.5
M0778,26,N N N N N N N N N N N P P P P P P P P P P N N A A N,Neutral,2,0.07692307692307693,14,0.5384615384615384,10,0.38461538461538464,2,2,21,0,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.9,0.1,0.5,0.5
M0779,26,N A A N N N A A A A A A A A N N A N N N N N P P P N,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,4,4,17,0,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.6666666666666666,0.3333333333333333,0.2727272727272727,0.7272727272727273
M0780,26,N N N N N N N N N N N P P P N N N A A A A A N N N N,Neutral,5,0.19230769230769232,18,0.6923076923076923,3,0.11538461538461539,2,2,21,0,0.058823529411764705,0.058823529411764705,0.8823529411764706,0.6666666666666666,0.3333333333333333,0.2,0.8
M0781,26,N N N N N N N N N N N N N A A A A A A A A A A A A A,Neutral,13,0.5,13,0.5,0,0.0,0,1,24,-1,0.0,0.07692307692307693,0.9230769230769231,,,0.0,1.0
